,GLSZM_GrayLevelNonUniformity,GLSZM_GrayLevelNonUniformityNormalized,GLSZM_GrayLevelVariance,GLSZM_HighGrayLevelZoneEmphasis,GLSZM_LargeAreaEmphasis,GLSZM_LargeAreaHighGrayLevelEmphasis,GLSZM_LargeAreaLowGrayLevelEmphasis,GLSZM_LowGrayLevelZoneEmphasis,GLSZM_SizeZoneNonUniformity,GLSZM_SizeZoneNonUniformityNormalized,GLSZM_SmallAreaEmphasis,GLSZM_SmallAreaHighGrayLevelEmphasis,GLSZM_SmallAreaLowGrayLevelEmphasis,GLSZM_ZoneEntropy,GLSZM_ZonePercentage,GLSZM_ZoneVariance
73be6c9dcf69967c751e30cbe5c8fd55_L_CC.nii.gz,4.618768328445748,0.013544775156732398,805.1119615414384,8076.049853372434,1.8387096774193548,18406.76539589443,0.0035109533094924788,0.003405468515543792,258.77126099706743,0.7588600029239515,0.89300135987924,6926.043323707782,0.003387579427398495,6.7866175470328445,0.8337408312958435,0.40011695805849623
75df369020dfec63262df17496882be4_L_CC.nii.gz,31.30347349177331,0.01144551133154417,693.8444637694721,6875.828519195612,2.26581352833638,15950.904204753198,0.0011457375832082074,0.0007791126283364544,1758.053747714808,0.6427984452339335,0.8296537385677852,5662.790730255952,0.0007301156593865418,7.497051173857646,0.7629009762900977,0.5476533125674696
76c60021bdad852f982497bb6dfa6cf2_L_CC.nii.gz,13.557562076749436,0.01530198879994293,445.1534275333887,6539.722347629797,1.9266365688487586,12621.726862302483,0.004957941738986755,0.0014079813212179366,620.0316027088036,0.6998099353372501,0.8624666790154737,5635.759518172581,0.0005364181998042934,6.971630683779164,0.8076572470373746,0.3936236617766205
79a545d87c997d0ac51be0b90c6a6ca0_L_CC.nii.gz,22.33162283515074,0.01432432510272658,550.9300142646662,8982.975625400897,2.210391276459269,21572.213598460552,0.001094530718450716,0.000916648238515025,1006.8396407953817,0.6458240159046708,0.8314461628616,7282.440347108388,0.0008888969100610685,7.183047859920233,0.7657170923379175,0.5048457486398783
85d26c72e12b6139a6d26b54c3706c30_L_CC.nii.gz,63.55004812319538,0.015291156911259715,459.0971465006239,4332.781761308951,2.1015399422521654,8943.188402309914,0.0010613861674216515,0.0006483462827557249,2757.4263715110683,0.6634808401133465,0.8417789483632899,3664.440291711407,0.0005890207232539962,7.142323203699764,0.7788605697151424,0.4530717790575636
85e276e2e169121bfd36be0b77c18bf8_R_CC.nii.gz,7.608695652173913,0.011814744801512287,1028.6668049072182,6740.177018633541,2.077639751552795,14793.063664596273,0.0053896606422889105,0.004462530754741583,421.50931677018633,0.6545175726245129,0.836614475500345,5560.342729899931,0.004320972197187534,7.333827604966891,0.7777777777777778,0.42457852706299914
89e03e9698a3d7e9aceef0a5dc6da78b_L_CC.nii.gz,37.418745275888135,0.014141627088393097,667.8483142312102,8652.344671201814,7.137566137566138,97679.78382464097,0.001218297330253531,0.0006734777695679821,1602.1904761904761,0.6055141633372926,0.8064361259458693,6764.034461201303,0.0006344259143288218,7.464579843721032,0.6890625,5.03144780209892
92d7a655fa2168f2b91dd9f614865d1d_R_CC.nii.gz,12.383084577114428,0.012321477191158635,588.8898552016041,6299.737313432835,1.6706467661691542,11499.271641791045,0.0025723393522355618,0.002386720882644153,771.9751243781094,0.7681344521175218,0.8981304588170259,5626.357962686568,0.002352174408454001,7.047114520704424,0.8524173027989822,0.29440261379668814
96e3b1bdfe0b2dcdadde96bc1e716880_L_CC.nii.gz,26.681679055531262,0.011666672083747819,677.8505061497575,6987.78049846961,14.972015741145606,225949.0756449497,0.001985746333790327,0.0008802111568938064,1526.1307389593353,0.6673068381982227,0.8436441822472515,5826.789710686139,0.0008346620753832446,7.440256817884304,0.7323086775536344,13.107304283885131
96f69471adaac2bdad7539367b0e1289_R_CC.nii.gz,1.921875,0.0150146484375,1107.52734375,7597.84375,1.59375,12760.8359375,0.010329940789788574,0.010236037409385142,96.328125,0.7525634765625,0.8908962673611112,6619.997450086806,0.010219579028705362,6.410079882778666,0.8533333333333334,0.220458984375
99e880e8d860ed86d42caa8728582335_R_CC.nii.gz,39.51452784503632,0.011959602858667167,646.8706901605802,6419.926755447942,39.09382566585956,614770.6159200969,0.0035105690512514717,0.0007587270494122431,1989.792372881356,0.6022374009931465,0.8043047431986468,5002.302123603657,0.0006841357667254287,7.643316495003639,0.6565977742448331,36.77428929055104
137e66f52a0a4e95d4344ff2852f9033_R_CC.nii.gz,11.485013623978201,0.01564715752585586,613.4839463504815,8736.306539509536,3.3651226158038146,42152.025885558585,0.0020801509069128823,0.0018642946447619405,531.8528610354224,0.7245951785223738,0.8751902721665452,7499.738212147815,0.0018443980061196652,6.869248405142917,0.789247311827957,1.7597576639517702
163e112d5af21e69707b9214ee2ebda0_R_CC.nii.gz,16.208955223880597,0.010080196034751614,864.8542637403777,6245.642412935324,1.7313432835820894,10644.84763681592,0.004814693042822319,0.0017259247241551657,1148.323383084577,0.71413145714215,0.8706327736318408,5466.596095045606,0.0009787591225584877,7.423384767826331,0.8280123583934088,0.27277635454567956
173a197ba55b94182f95d2efad6dbbc1_R_CC.nii.gz,11.410611303344867,0.013161028031539639,641.144648917305,6981.859284890426,1.635524798154556,12496.21568627451,0.0016845827217766374,0.0015090794592431999,674.3287197231834,0.7777724564281239,0.9028799820581828,6196.043841791618,0.0014727677949329997,6.928180973577719,0.8567193675889329,0.2730677181653583
175f10693af82fdf9bdf9e711697ec13_L_CC.nii.gz,33.68054110301769,0.011682463095046025,698.9702918383978,7556.682969129379,2.6881720430107525,23028.530003468608,0.0011772962357845314,0.0007404926351908698,1756.72806104752,0.609340291726507,0.8090057297533848,5981.729305520621,0.0006770365836878577,7.573094643967608,0.7243718592964824,0.7823740758346469
217dbf17912040805b4121ed9453c3b9_L_CC.nii.gz,27.57344398340249,0.011441263063652486,802.0675265577383,7635.182157676349,12.203319502074688,184129.33195020747,0.0030967476681865494,0.0009038464628395071,1671.004979253112,0.6933630619307519,0.8587056633040642,6455.485687060642,0.0005307616224967212,7.389493920095121,0.7607323232323232,10.475349253628554
258aa8285a5968883f917c4dfa57a60e_L_CC.nii.gz,8.01840490797546,0.01639755604902957,823.2935710372574,9240.699386503067,10.23721881390593,156439.2781186094,0.0032113435534157158,0.0025579234533202595,327.2822085889571,0.6692887701205665,0.8451946484296717,7525.20857864426,0.0025273693271377446,6.814924914473337,0.717008797653959,8.292078069262006
303fcec769b59ee1db88cdb9c04b8349_L_CC.nii.gz,7.2778793418647165,0.013305081063738056,801.7722461556972,7708.99268738574,1.9287020109689215,15325.478976234004,0.0024087470880890514,0.0022045066139602678,395.164533820841,0.7224214512264002,0.8744525384803525,6598.173801802866,0.002174452613515342,7.001828416312413,0.8152011922503726,0.4239310983292614
382a5331fae3a148d8c1aa3808ac71ec_R_CC.nii.gz,23.182485579444155,0.01215652101701319,657.250344479217,7405.782380702674,2.181961195595176,18873.52753015207,0.0010860241768600029,0.0008223009567781203,1299.0094389092817,0.6811795694332887,0.851993536232493,6184.939285149143,0.0007769534570391143,7.3104636411455175,0.7889946214315267,0.5755677823182825
390ea4c21dce6c76df078182fcf0582f_R_CC.nii.gz,22.69931271477663,0.009750563880917797,1035.2016686151553,6041.128865979382,2.7469931271477663,18625.68213058419,0.003411441394680003,0.0018297649316304375,1384.93470790378,0.594903225044579,0.7999391052239911,4737.430133389194,0.0016262804636600998,7.8006140522056455,0.7169695103172159,0.801639203304165
430f18f329a4b8a72adb9b1349e36382_L_CC.nii.gz,2.7938144329896906,0.014401105324689127,711.1762142629398,4349.628865979382,1.3144329896907216,5857.30412371134,0.006465957008476068,0.006329121672229367,162.6701030927835,0.8385056860452758,0.9328465063001146,4059.0788946162656,0.0062965550966410325,6.5180181439949685,0.9107981220657277,0.10896482091614412
450f7f9b2aa32754b076f0f53f0d8efc_L_CC.nii.gz,45.67871391692091,0.010720186321736895,755.5315808921962,4897.349683172964,2.6852851443323162,19069.533677540483,0.0014419953257883986,0.0008113333300754192,2760.9267777517016,0.6479527758159356,0.8325973319331215,3991.271757022869,0.0007216233819450461,7.606314402757608,0.755764455480667,0.9345232938247106
481fbac8fc44c5291b7d080fde4c3e61_R_CC.nii.gz,8.945791726105563,0.012761471791876696,576.6560263410126,6009.039942938659,1.5534950071326676,9621.305278174037,0.00334063011583343,0.003204175298108152,552.2867332382311,0.7878555395695166,0.9085409732128704,5413.152428673324,0.0031779577527412768,6.914078238130703,0.8708074534161491,0.23476549701771054
496e990aac20212a0ef74a7531a6c68f_L_CC.nii.gz,11.56140350877193,0.02028316405047707,522.3001569713758,5138.429824561404,1.805263157894737,9167.450877192983,0.0029276509005299513,0.0026065677016886783,406.8982456140351,0.7138565712526931,0.8701388888888889,4458.807419590643,0.002557286751932581,6.426218381086891,0.8201438848920863,0.318574946137273
556a4f260d4e3b576005ae93d01f6eb8_L_CC.nii.gz,5.456043956043956,0.014989131747373506,542.042657891559,8271.543956043955,1.348901098901099,11386.101648351649,0.0030175284395060403,0.002971741655929337,293.95054945054943,0.8075564545344766,0.9188797313797314,7551.222603785104,0.002961003553374694,6.598665636258,0.8987654320987655,0.1109391981644729
605fdc453a4af1933695ff682fc46cea_L_CC.nii.gz,17.033557046979865,0.014289896851493176,489.15321311540015,4487.487416107382,1.9102348993288591,8053.525167785235,0.00516248116410726,0.0016044612124063691,842.5771812080537,0.7068600513490383,0.8662267916114991,3917.1833233080706,0.0007659534895769145,7.076306967855626,0.8103331067301156,0.38732982185487136
670e80649fd4f8d6a4cfeeac2e1b6e83_R_CC.nii.gz,12.534195933456562,0.01158428459654026,769.7999938499596,5583.748613678374,2.042513863216266,12026.427911275416,0.001958949611424027,0.001572022415030094,718.086876155268,0.6636662441361072,0.8419291050523722,4626.23210669542,0.0014981380762777532,7.326635779130513,0.7863372093023255,0.4252445495266177
695d09e0fdad29a27dff29500d352008_L_CC.nii.gz,68.42956926658906,0.01327698278358344,738.6042589824405,8492.305393868839,5.36767559177338,63626.13775708188,0.0012974186184108007,0.0008291746136425301,2913.860302677532,0.5653590032358424,0.7804966192575615,6351.089191274464,0.0007890013661577747,7.7020236019047905,0.6553083280356008,3.0390019604184895
733ddce3324fc373447de506341392ae_R_CC.nii.gz,34.99511343804537,0.01221469928029507,636.5111653250248,7051.3190226876095,3.5347294938917977,28285.819546247818,0.0012432306612491124,0.0007298370603187163,1604.3507853403141,0.5599828221083121,0.7769279327687292,5348.755430289156,0.000670631508545861,7.662205257802606,0.6730091613812544,1.32693804080663
737b0cb7ebcce96bb85cf4926764deec_L_CC.nii.gz,26.90784155214228,0.010876249616872384,767.5250565460416,5667.242118027486,1.833872271624899,10697.886418755053,0.003063214850965301,0.0016826660124111316,1760.2465642683912,0.7114982070607887,0.8687278810742837,4890.2625095437,0.00154676901713852,7.405286778490468,0.8162322665786869,0.33290064692200666
766e22cf0c8162e9fb44fc601fb6ee94_L_CC.nii.gz,15.349663784822287,0.014745114106457527,650.6302482003468,8986.092219020173,2.2276657060518734,22674.97310278578,0.0013475713359324675,0.001209136735714246,681.5802113352546,0.6547360339435683,0.8367154317606245,7298.9232190872135,0.0011881196144346684,7.141731526553411,0.770540340488527,0.543405301006477
766e22cf0c8162e9fb44fc601fb6ee94_R_CC.nii.gz,21.538745387453876,0.01135410932390821,696.1866526760758,5928.882445967317,2.44913020558777,15926.85767000527,0.0013403905458510739,0.0009640054596385709,1193.7316816025302,0.6292734220361256,0.8213361651109222,4739.821808360139,0.0009150366602261605,7.547239413438415,0.7445054945054945,0.6450153378708272
780d62b9ae647ecbf1946c4948f6bfd2_R_CC.nii.gz,8.258855585831062,0.011251846847181285,1001.7321180645783,7684.905994550409,4.46457765667575,58966.787465940055,0.0036395996397682734,0.0026117004754480843,518.3651226158038,0.7062195131005502,0.8651756678576622,6310.869129338691,0.002498649207691695,7.210021782323931,0.7466937945066124,2.6710217612425664
850c3dbbdf4afbf8468d31f8051be6f6_R_CC.nii.gz,26.056681836988002,0.010780588265199835,765.2594535774301,5916.187008688456,7.270169631774928,96594.28878775341,0.0015885677146282658,0.0008790379803685673,1573.3045097227969,0.650932771916755,0.8343878731177115,4933.853417935905,0.000816353267373313,7.548019453153415,0.7432349323493235,5.459881213080221
867b3feba674e72e3e179619163606dd_R_CC.nii.gz,5.285714285714286,0.029042386185243328,776.0630660548243,4083.576923076923,2.197802197802198,7946.2307692307695,0.008445200615243752,0.00665309074809169,109.04395604395604,0.5991426156261321,0.8018833943833943,3295.9673382173387,0.006420618495746536,6.034749516761202,0.7520661157024794,0.42977901219659465
877bde1cb8b7df49cde3fdb7020a1536_R_CC.nii.gz,10.008526187576127,0.01219065309083572,1027.0848894948526,8409.26431181486,58.49817295980512,941585.8952496955,0.011947073762050231,0.0028078574176096435,525.0048721071863,0.6394700025666095,0.8268605998620401,6678.632686152163,0.0023466892563843616,7.2983052551476275,0.6168294515401953,55.86990405628144
882d6a7db05470e51f85f3c77b217945_R_CC.nii.gz,6.92483660130719,0.011315092485796062,835.9867572301252,6529.823529411765,1.673202614379085,12065.684640522875,0.009281326533493138,0.004012255373676864,452.3496732026144,0.7391334529454483,0.8837345679012345,5663.068193536674,0.002703163500826264,7.108171248735054,0.8406593406593407,0.2581912939467726
964da212cbe653df7dd875533409a892_R_CC.nii.gz,12.508032128514056,0.012558265189271141,821.8827801164497,8551.399598393575,26.799196787148595,425827.6425702811,0.004316567792944841,0.0026787369043386653,676.9939759036145,0.6797128272124643,0.8510119355339553,7010.351481521142,0.0026581213120276323,7.250316610600098,0.7033898305084746,24.77800358058741
973bd2de8e4dba021c5bcfa1086d0c2c_R_CC.nii.gz,7.256,0.014512,582.9699959999999,4182.73,1.722,7394.78,0.00362185964691898,0.0032182297221306604,362.696,0.725392,0.8765244444444446,3657.808217222222,0.0031398742144522506,6.8568244678968995,0.831946755407654,0.277196
988ab25980bffad7226b0a8d62a7f499_L_CC.nii.gz,11.208920187793428,0.013156009610086183,664.0848707267077,7910.650234741784,2.0586854460093895,18804.49647887324,0.0017747744396247114,0.001611824428886028,589.086854460094,0.6914164958451806,0.8575179117030224,6587.2581362314095,0.0015841512948729108,7.124273887186271,0.7932960893854749,0.4696654103021887
1785f941abfc8ffc75be624d9e6d5f17_L_CC.nii.gz,34.39344262295082,0.013424450672502272,614.5681298946166,7012.444964871194,3.151053864168618,21823.138173302108,0.004687854641447874,0.0008923268829049153,1436.6440281030445,0.5607509867693382,0.7773783875557624,5420.239600465646,0.0004656493124277493,7.588220364351364,0.6844776916911568,1.0166263853924622
1902f78dd41ade9f6f6de8a4e571eb1e_L_CC.nii.gz,14.349315068493151,0.012285372490148246,711.8694877087632,8204.787671232876,21.693493150684933,336954.22089041094,0.0028260417886631613,0.0014134319285906815,700.375,0.5996361301369864,0.8029503550003605,6398.8741760813255,0.001377154288711055,7.438787690427634,0.6621315192743764,19.41256567836367
2109fb895eb5b829dd7c4f984ec7a954_L_CC.nii.gz,6.173387096774194,0.012446344953173778,817.1508844953173,7305.193548387097,1.7600806451612903,14994.072580645161,0.004969670301944748,0.004867002180703856,377.6491935483871,0.7613895031217481,0.8942058691756273,6302.050179771505,0.004850343868622234,6.988391807974029,0.8392554991539763,0.34033152315296566
2438c90cce7209733a62c5ffa6f5ef94_L_CC.nii.gz,34.58491947291362,0.01265919453620557,652.6605053924103,7881.6434846266475,2.129575402635432,17770.102122986824,0.0018334317391439682,0.0010356276208260849,1790.796486090776,0.6554891969585563,0.8371698307495278,6493.988696535227,0.0008568482204042653,7.383799441692635,0.7743764172335601,0.4619605178257151
2438c90cce7209733a62c5ffa6f5ef94_R_CC.nii.gz,30.35904027420737,0.013007300888692104,552.6856999726116,7671.085261353899,3.361610968294773,31182.166666666668,0.0023981942938447543,0.0007533815716851851,1398.6580976863754,0.5992536836702551,0.8026805740613886,6108.738199569975,0.00039596760740787644,7.464767863498487,0.7102860620815581,1.3794751260932425
2676b388bac007a288cca0518cf77465_L_CC.nii.gz,29.720421393841168,0.012042310127164169,762.2080272545305,8445.213533225284,15.66612641815235,240525.3383306321,0.0017817060396365712,0.0007825994190893257,1596.0980551053485,0.6467172022306923,0.8314004880382729,6776.233808543385,0.0007562971596202712,7.446409936091418,0.7079747561675273,13.671027400318895
3344ab85e1ba23a77fabcac9790fced5_R_CC.nii.gz,11.376068376068377,0.010803483737956672,1119.4994521148367,7236.8784425451095,46.84045584045584,753292.2155745489,0.004563771110687843,0.0015507248249853774,749.2317188983856,0.7115211005682673,0.8680029160077019,5916.493539479936,0.0014974915443600582,7.313294548902904,0.6851008458035134,44.7099094614131
3351b3c486668098fa8f7db0fcf5e358_L_CC.nii.gz,41.464516129032255,0.012159682149276322,641.0466801111102,6124.9920821114365,2.7082111436950145,19091.50586510264,0.0014795857712741035,0.0007648451895981228,2111.824633431085,0.6193034115633681,0.8150717141885535,4839.702425947908,0.0006773045521130603,7.569972998461724,0.7266141061154912,0.8141571709909616
4128d4d93fe7371691759f212588cd92_R_CC.nii.gz,48.21583914649159,0.009892457764975705,1183.492570722292,5180.7466146901925,2.9649158801805497,19595.302421009437,0.005409605228029087,0.0015586284836422316,2935.9343455067706,0.6023665050280612,0.8046577917429654,4083.1736863603037,0.0012262808616692476,7.828297618548874,0.7177146222942129,1.0235990876530927
5952ab0fbc75b3e2ecac8daf7945516b_R_CC.nii.gz,1.7671232876712328,0.024207168324263464,1040.7115781572527,8614.479452054795,1.4794520547945205,15021.452054794521,0.01434842429410188,0.014310399834969074,61.73972602739726,0.8457496716081816,0.9338850837138509,7795.994006849315,0.0143045821863249,5.69168034002246,0.8902439024390244,0.21767686245074125
6461af61eeba4ca9183bf7e0b388e451_R_CC.nii.gz,38.949121426698134,0.010214823348203027,791.7429337664864,5952.543141883032,3.4537109887227904,39118.72016784684,0.0012615537370738884,0.0009129314747246666,2740.281405717283,0.7186680843737957,0.8727162685803598,5064.393382768064,0.0008653905384626002,7.461632350199552,0.804260704492723,1.9077223426227814
7047eb7f28a47d9f5fee20a6b1e10954_L_CC.nii.gz,28.12879348630644,0.010410360283607121,859.3435776388463,6213.282383419689,2.461139896373057,17197.790895632865,0.0016905437332933276,0.001193208314475709,1734.923019985196,0.6420884603942251,0.8289360122981465,5102.276196700059,0.0011247622404249684,7.610673200561418,0.7501388117712382,0.6840200065636606
7264c672187822499817a15b5bb3ddb3_R_CC.nii.gz,5.14410480349345,0.011231669876623253,865.9572662611316,6531.6419213973795,1.5327510917030567,10124.460698689956,0.002940559022301299,0.002758401309259517,368.96069868995636,0.8055910451745771,0.9167843279961184,5922.9245202571565,0.002723263721975531,6.9898502915211855,0.8773946360153256,0.23374840296714403
7364e99bbbfc25fca6f398ca2110b55b_R_CC.nii.gz,7.207407407407407,0.013347050754458162,794.2556755829905,6764.67962962963,1.9,14548.038888888888,0.002554121508081979,0.002371877220326246,384.9074074074074,0.7127914951989026,0.8691203703703704,5708.512469650205,0.0023433155486670887,6.8999876388948564,0.8108108108108109,0.3788888888888889
9355c6b80ab80257f1c99ec644a5798e_L_CC.nii.gz,137.1198243412798,0.010752809311580912,707.9769772380037,6764.531838143036,5.45788895859473,40362.644291091594,0.002393666024304752,0.0005994492740077422,6152.3177540777915,0.48245904595967626,0.7216533415161227,4813.264525386097,0.0005045320359782743,8.167459655428333,0.5927578673360294,2.6118204734091455
9870e0438ed1f19cb85aaa32cf1e8830_R_CC.nii.gz,3.5779220779220777,0.01161663012312363,847.2124304267161,4378.967532467533,1.3246753246753247,6134.798701298701,0.006453032343254196,0.005232833930716349,253.4805194805195,0.8229886996120762,0.9260461760461761,3972.6576479076475,0.005072484195273445,6.821201589782285,0.9058823529411765,0.10608871647832688
11589bfe3322139c77653b72a0ea7471_R_CC.nii.gz,15.208809135399674,0.012405227679771348,746.710835646368,7092.2756933115825,2.267536704730832,18607.89070146819,0.0022693230592216325,0.0020773394682700825,843.9298531810766,0.6883604022684149,0.8552402605202553,5869.255686204349,0.0020506843966816334,7.285440290606846,0.7769328263624842,0.6108779595975187
13429cc3bc880f9b40b45acbf9b1a2fb_R_CC.nii.gz,13.604133545310017,0.010814096617893494,815.757366526725,6642.98012718601,1.8950715421303657,15104.758346581875,0.0017605922909314392,0.0015316510133050333,905.7869634340223,0.7200214335723547,0.8732531121808084,5634.507605767532,0.0014886996398454915,7.314081800042405,0.8168831168831169,0.396490758035694
22620e0e8aa2c67c600191e859561581_L_CC.nii.gz,16.45145287030475,0.011659427973284725,669.8148645777507,4876.776045357902,2.559177888022679,12423.684620836286,0.008684339576805611,0.0022578803140188416,881.5003543586109,0.6247344821818646,0.8185205355334076,4001.008366725495,0.0015385235866857958,7.5176621127744285,0.7375849451123889,0.7210492028563664
23861df5ad7384ec0b9aec5778439b4f_R_CC.nii.gz,9.538364779874215,0.011997943119338633,709.8894822198489,4988.201257861635,2.7345911949685533,12470.875471698113,0.01405082747762401,0.0021074326632758654,514.6955974842767,0.6474158458921719,0.8318039261826324,4207.44270667722,0.0006199631748785081,7.309511828840684,0.7402234636871509,0.9095431351607927
34317eec7ecb8de8f9c71bb55abb5ce4_L_CC.nii.gz,63.98543092855889,0.011231425474558345,752.8766663003224,7703.934351413024,3.9510268562401265,36501.77690012287,0.0012804468442851596,0.0006639344985097154,2941.609794628752,0.5163436536122086,0.7467853879607564,5532.4691786210615,0.0006032461519859681,7.932256101575286,0.6368921185019564,1.4857355119387103
48575a27b7c992427041a82fa750d3fa_R_CC.nii.gz,3.272,0.013088,895.125584,4763.468,1.48,6723.524,0.007062527238252026,0.005276544534763747,200.904,0.803616,0.9158333333333334,4325.53025,0.005077004622822285,6.691560836863366,0.8802816901408451,0.189504
54777ee406bf2cc437fa9d72e41c4af7_L_CC.nii.gz,11.746772591857,0.011665116774435949,784.6179464700423,7356.722939424032,2.095332671300894,20917.714995034756,0.002090182571570157,0.0019272293146330639,749.8162859980139,0.7446040575948499,0.885704911299913,6292.249570996849,0.0019007260758205405,7.16507434315966,0.8173701298701299,0.598537151557765
57674c2def92287668ed5bc51092fbef_L_CC.nii.gz,7.733812949640288,0.01390973552093577,781.7030530252059,3942.93345323741,1.5449640287769784,5574.724820143885,0.006516879121014904,0.005503979869793531,413.5647482014389,0.7438214895709332,0.8868030575539568,3564.946705135891,0.005328523570119972,6.805158503242813,0.8567026194144838,0.18245367734589304
59724bca2782a2642f92d7d21e973bef_L_CC.nii.gz,5.143497757847534,0.0230650123670293,701.4009531661605,9792.125560538117,2.008968609865471,22440.219730941702,0.0048083167818307355,0.004690455837510785,146.53363228699553,0.6571014900762131,0.8374439461883408,7945.034753363228,0.0046671200947091315,6.232765219103699,0.7907801418439716,0.4098212310724125
64777bbe7e1f7ee9bc9387615e62acd9_L_CC.nii.gz,33.87822878228782,0.009616301101983487,1083.6404326976958,5102.797331819472,15.326710190178824,225138.22707919386,0.007904068132588295,0.0017412305685092565,2225.173147885325,0.6316131558005464,0.8228560914603047,4152.388277086826,0.0011181225450052062,7.757806063108627,0.7207446808510638,13.401681936206247
77547ad019382809d3fa5a6098d76fcc_R_CC.nii.gz,40.777863478596224,0.015726133235093028,425.54620444939945,4071.367913613575,1.6779791747011183,6750.666023910529,0.0018659148346043834,0.0011013901654542645,1870.4477439259545,0.7213450612903797,0.8746358786476411,3555.2667850409225,0.0009901857720992914,6.898640551594027,0.8356429262004512,0.24592806673876047
89524e5f372d9aff8ed43b4ef29c1435_R_CC.nii.gz,4.818181818181818,0.019909842223891812,842.2604501058672,4795.136363636364,1.6322314049586777,8418.36776859504,0.0054309848572469226,0.00499736532460326,177.52892561983472,0.7335906017348541,0.881112258953168,4152.432420798898,0.004900957580380954,6.235079987323266,0.8432055749128919,0.22575302233454
94558a465834484919389cc8cea40ef0_R_CC.nii.gz,18.21826729348556,0.012235236597371095,601.6950152923545,5695.666218938885,1.7817327065144393,10434.687038280725,0.0014514148158145128,0.001160774951314763,1072.0033579583612,0.7199485278430902,0.8734875138772769,4963.625078809227,0.0011136351868627197,7.187577966624296,0.8249307479224377,0.3122481813126122
214982cc36c1c7c8ae6debcefa8dc10a_R_CC.nii.gz,6.309160305343512,0.012040382262105938,778.3408018180758,4796.545801526718,1.532442748091603,7746.780534351145,0.0028058279312697222,0.002526675312079345,388.85114503816794,0.7420823378590992,0.8859732824427481,4218.639365988126,0.0024637555247134083,7.040189644806098,0.8576104746317512,0.17281554105238622
503975f4f83ea7956e10d5f43ed87aef_L_CC.nii.gz,9.980716253443527,0.013747543048820284,600.6367430882834,5351.757575757576,2.0674931129476586,12618.214876033058,0.0024808629176342697,0.002196677104935864,482.46280991735534,0.6645493249550349,0.8425403445226677,4471.239252414719,0.0021454621870642893,7.110392440877813,0.7848648648648648,0.4441503692067179
540914fd605bd47b0972b62942b998c5_L_CC.nii.gz,3.7714285714285714,0.026938775510204082,758.8263265306124,10388.042857142857,13.307142857142857,210592.92142857143,0.008133702609070604,0.007368474031981338,100.38571428571429,0.7170408163265306,0.8709250992063492,8583.69908730159,0.00735728493396847,5.864049560179882,0.6698564593301436,11.078520408163266
545806c1949f3eb9686959d85a1a26a3_R_CC.nii.gz,42.41508238276299,0.013439506458416664,501.6118575718731,5197.291825095057,1.920152091254753,10212.352978453739,0.0009932350781282151,0.000715669074463601,2228.4093789607095,0.7060866219774112,0.8658848198658424,4494.048907121176,0.0006720585224726948,7.20230494773187,0.810477657935285,0.39779019502956525
637022ad03e694da1d8f69550e6d38f0_L_CC.nii.gz,6.716694772344013,0.011326635366516043,948.2525017844498,5782.6053962900505,1.7065767284991569,9585.951096121416,0.0077572166435926435,0.0023871150710419744,460.31534569983137,0.7762484750418741,0.9023859117689921,5195.902655518082,0.0010808757838364558,7.091111964436379,0.8544668587896254,0.33692687879106725
674410c521b869b22e6f826e98fd4db1_R_CC.nii.gz,28.47911338448423,0.012139434520240506,671.8055301181965,7883.116368286445,4.1308610400682015,50836.829497016195,0.0011017566283736005,0.0007888021377874235,1519.4739982949702,0.6476871262979412,0.8324156969586851,6375.755329701292,0.0007587805082924632,7.426153556664147,0.745945945945946,2.333707080815943
711543a7b6910a0e41ef126205eca9a9_R_CC.nii.gz,4.661807580174927,0.013591275743950224,738.8018597693139,5307.064139941691,1.4635568513119535,8540.201166180757,0.004610632894470023,0.0044380240103978775,272.5276967930029,0.7945413900670639,0.9117468415937804,4739.008361678005,0.0043996970492225776,6.72863358158479,0.8794871794871795,0.17072818298498077
840089a7333e2984f54f4dd213500f16_R_CC.nii.gz,7.202898550724638,0.013048729258559126,685.237368068683,7115.708333333333,1.7880434782608696,14505.097826086956,0.002359281722011913,0.0022332348576335104,411.35869565217394,0.7452150283553876,0.8859042874396136,6119.988745974235,0.0022113784315163855,6.952586522803674,0.8300751879699249,0.33671694496954424
1560345de7d8277b170ca3842eae6c97_R_CC.nii.gz,23.816265060240966,0.011955956355542653,843.690359832906,7987.334337349397,3.567269076305221,32805.91767068273,0.0017311543558313355,0.001100162207124826,1078.5050200803212,0.5414181827712456,0.7643504406771571,5964.835210145257,0.0010374410734509537,7.76274151786135,0.6600397614314115,1.2718615425557651
2000886d64b57070bd0ba6d6a0e298fc_L_CC.nii.gz,1.920863309352518,0.01381916049893898,1121.3266394078983,7029.294964028777,1.2517985611510791,9794.187050359713,0.007769373294569824,0.0077022269776362276,120.30935251798562,0.8655349102013353,0.9450439648281375,6467.000799360511,0.0076859360029112225,6.4027621157333,0.9266666666666666,0.08726256404947985
63303252b1fb34780163ab8a47ba89f9_L_CC.nii.gz,6.664957264957265,0.011393089341807291,901.4933333333332,5498.333333333333,1.7042735042735042,8756.791452991452,0.00316358853025277,0.0025375262882205876,429.4752136752137,0.7341456644020746,0.8811490978157646,4887.736669040836,0.0024353760216694314,7.128396243150172,0.8369098712446352,0.27655489809335965
