,Shape_Elongation,Shape_MajorAxisLength,Shape_MaximumDiameter,Shape_MeshSurface,Shape_MinorAxisLength,Shape_Perimeter,Shape_PerimeterSurfaceRatio,Shape_PixelSurface,Shape_Sphericity
173a197ba55b94182f95d2efad6dbbc1_R_CC.nii.gz,0.2812572939050426,68.77441387306517,66.27216610312357,1011.5,19.34330553584373,157.74011537017793,0.15594672799819864,1012.0,0.7147361055409506
175f10693af82fdf9bdf9e711697ec13_L_CC.nii.gz,0.6390042248971926,89.4152908668102,88.29496021857646,3978.5,57.136748634303075,275.8650070512062,0.06933894861158883,3980.0,0.8105279558594354
217dbf17912040805b4121ed9453c3b9_L_CC.nii.gz,0.40032698208964895,100.97544716164019,101.04454463255303,3167.5,40.42319602737222,252.30865786510213,0.07965545631100304,3168.0,0.7907352333283824
258aa8285a5968883f917c4dfa57a60e_L_CC.nii.gz,0.49278147413988305,59.76767089534008,52.43090691567332,681.0,29.45240096971307,145.29646455628193,0.2133575103616475,682.0,0.636683274280494
303fcec769b59ee1db88cdb9c04b8349_L_CC.nii.gz,0.5693583321441917,38.84906167657117,39.293765408777,670.5,22.119036961539393,107.01219330881987,0.15960058659033538,671.0,0.8577704043675212
382a5331fae3a148d8c1aa3808ac71ec_R_CC.nii.gz,0.6529277265316207,70.69139373143523,75.96051605933177,2415.5,46.15637099441767,250.40916292849045,0.1036676311026663,2417.0,0.6957580445422553
390ea4c21dce6c76df078182fcf0582f_R_CC.nii.gz,0.35725076054512456,107.91340613995008,107.46627377926528,3246.5,38.55214641651208,261.19595949289385,0.08045463098502814,3247.0,0.7732967433002438
430f18f329a4b8a72adb9b1349e36382_L_CC.nii.gz,0.4225256857636931,25.79505347396881,25.317977802344327,212.5,10.899072658399806,66.87005768508877,0.3146826244004177,213.0,0.772774355088374
450f7f9b2aa32754b076f0f53f0d8efc_L_CC.nii.gz,0.44637246847947715,128.5519038253301,138.19189556555045,5636.5,57.38203063824894,377.8477631085036,0.06703588452204447,5638.0,0.7043569953608266
481fbac8fc44c5291b7d080fde4c3e61_R_CC.nii.gz,0.4766648595916799,46.51789115522451,46.389654018972806,804.5,22.173444056006144,122.32590180780471,0.15205208428564912,805.0,0.8219578170704636
496e990aac20212a0ef74a7531a6c68f_L_CC.nii.gz,0.5815771293932467,39.197156157672026,39.6232255123179,694.5,22.796169558557718,109.15432893255081,0.15716966009006597,695.0,0.8558548045960341
556a4f260d4e3b576005ae93d01f6eb8_L_CC.nii.gz,0.5740435432215137,30.182869152936977,32.0624390837628,404.5,17.32628115314327,84.66904755831217,0.20931779371647014,405.0,0.8420531805058874
605fdc453a4af1933695ff682fc46cea_L_CC.nii.gz,0.2667567035102561,85.7634406347843,86.05230967266364,1470.5,22.877972705432605,212.16652224137098,0.14428189203765454,1471.0,0.640708652203174
670e80649fd4f8d6a4cfeeac2e1b6e83_R_CC.nii.gz,0.22799299435110812,89.9414247253015,88.20430828479978,1375.0,20.506014739326282,209.78174593052066,0.1525685424949241,1376.0,0.6265973957470029
695d09e0fdad29a27dff29500d352008_L_CC.nii.gz,0.669418145586125,122.53396302885116,125.0,7864.5,82.02645830209234,350.97770542341465,0.044628101649617224,7865.0,0.8956966708591425
733ddce3324fc373447de506341392ae_R_CC.nii.gz,0.670836108075882,90.4086280739923,89.94442728707543,4256.5,60.64937219363693,261.3797256769676,0.061407195037464495,4257.0,0.884829010157018
737b0cb7ebcce96bb85cf4926764deec_L_CC.nii.gz,0.28987532416761946,117.13765844110561,113.21660655575224,3030.5,33.95531671285138,279.82337649086344,0.09233571242067759,3031.0,0.697393802258489
766e22cf0c8162e9fb44fc601fb6ee94_L_CC.nii.gz,0.41409527305636934,65.06938827067599,67.11929677819934,1350.5,26.944926103556487,169.53910524340134,0.1255380268370243,1351.0,0.7683911239377821
766e22cf0c8162e9fb44fc601fb6ee94_R_CC.nii.gz,0.4935586105651153,81.58615486873686,83.5224520712844,2547.5,40.267549238364076,214.16652224137104,0.08406929234204948,2548.0,0.8354307259174578
780d62b9ae647ecbf1946c4948f6bfd2_R_CC.nii.gz,0.4675635548383665,51.91159112335644,52.23983154643591,982.5,24.271968082952323,132.2253967444164,0.13458055648286657,983.0,0.8403425084336377
850c3dbbdf4afbf8468d31f8051be6f6_R_CC.nii.gz,0.4197288425018628,100.23682129853441,103.23759005323593,3251.0,42.072284979699916,286.1076477383256,0.08800604359837762,3252.0,0.7064541000434115
867b3feba674e72e3e179619163606dd_R_CC.nii.gz,0.45769161003664316,26.23465169464418,26.30589287593181,241.5,12.007379972872245,66.87005768508877,0.2768946487995394,242.0,0.8238189956468206
877bde1cb8b7df49cde3fdb7020a1536_R_CC.nii.gz,0.15711019723400024,182.50452219614908,213.2510257888576,1330.0,28.673321478333957,190.8111831820434,0.1434670550240928,1331.0,0.6775275009328925
882d6a7db05470e51f85f3c77b217945_R_CC.nii.gz,0.4016478070219524,48.6778774792485,50.15974481593781,727.5,19.551362740023446,127.15432893255087,0.17478258272515584,728.0,0.751952280255727
964da212cbe653df7dd875533409a892_R_CC.nii.gz,0.41212792880748195,66.32889358570566,66.27216610312357,1415.5,27.33598953356875,163.15432893255098,0.11526268380964393,1416.0,0.8174501306145336
973bd2de8e4dba021c5bcfa1086d0c2c_R_CC.nii.gz,0.3629896377294539,46.63266205885406,47.042533945356304,601.0,16.927173107103485,133.39696961967024,0.22195835211259607,601.0,0.6514726743438701
988ab25980bffad7226b0a8d62a7f499_L_CC.nii.gz,0.2310924041477539,113.08863941274953,89.00561780022652,1073.0,26.13392556369072,194.8528137423861,0.18159628494164595,1074.0,0.5959339278127551
1785f941abfc8ffc75be624d9e6d5f17_L_CC.nii.gz,0.3991353608215306,110.24669675131759,107.16809226630845,3742.5,44.003355087219006,275.33809511662486,0.07357063329769535,3743.0,0.7876250732772445
1902f78dd41ade9f6f6de8a4e571eb1e_L_CC.nii.gz,0.5745700456068227,62.70844575726347,62.39390995922599,1763.5,36.030394538683844,178.85281374238608,0.10141923092848658,1764.0,0.8323325656702433
2109fb895eb5b829dd7c4f984ec7a954_L_CC.nii.gz,0.4636441791230545,40.622343324578985,43.04648650006177,590.5,18.834313024779316,106.6690475583122,0.18064190949756512,591.0,0.8075630984583987
2438c90cce7209733a62c5ffa6f5ef94_L_CC.nii.gz,0.4194969369482041,104.57398074215197,103.81714694596457,3527.0,43.86846460581324,294.06601717798276,0.08337567824723072,3528.0,0.7159172425351008
2438c90cce7209733a62c5ffa6f5ef94_R_CC.nii.gz,0.39241152223442516,129.52933924432787,193.08029417835473,3285.0,50.828805186885965,277.09545442950554,0.08435173650822086,3286.0,0.7332350509549005
2676b388bac007a288cca0518cf77465_L_CC.nii.gz,0.3794783513264309,108.7209496812957,112.04017136723775,3485.5,41.25724673970195,271.5807358037442,0.07791729617092072,3486.0,0.7706168748811236
3344ab85e1ba23a77fabcac9790fced5_R_CC.nii.gz,0.4098870008158388,69.22365195057937,67.60177512462228,1536.5,28.373875083542465,168.8111831820434,0.10986734993950108,1537.0,0.8231329758801151
3351b3c486668098fa8f7db0fcf5e358_L_CC.nii.gz,0.3229724082622402,139.19018603201175,137.09121051329294,4692.5,44.95458958922807,351.03657992646004,0.074808008508569,4693.0,0.6917588085789842
4128d4d93fe7371691759f212588cd92_R_CC.nii.gz,0.5383954203940005,130.40681607268746,133.73481222179961,6790.0,70.21043256169766,443.74725804511536,0.06535305714950153,6791.0,0.6582701115887369
5952ab0fbc75b3e2ecac8daf7945516b_R_CC.nii.gz,0.6783515652239143,12.46578987409435,12.649110640673518,81.5,8.456188072844324,34.97056274847713,0.4290866594905169,82.0,0.9151264654423057
6461af61eeba4ca9183bf7e0b388e451_R_CC.nii.gz,0.3852609497355135,127.65927844305595,138.2208377922808,4741.0,49.1821348555221,398.6761902332498,0.08409116014200586,4741.0,0.6122370534882715
7047eb7f28a47d9f5fee20a6b1e10954_L_CC.nii.gz,0.1718126726750256,166.27118910188227,157.01273833673497,3601.0,28.56749738844898,414.0487732352801,0.1149816087851375,3602.0,0.5137655626723276
7264c672187822499817a15b5bb3ddb3_R_CC.nii.gz,0.29172809683164813,48.81956209655594,49.16299421312742,521.5,14.24203793858273,119.25483399593914,0.22867657525587562,522.0,0.6788222926513248
7364e99bbbfc25fca6f398ca2110b55b_R_CC.nii.gz,0.4365092626586996,44.27284694013431,44.10215414239989,665.5,19.32550777363949,110.42640687119297,0.16592998778541393,666.0,0.828144307375566
9355c6b80ab80257f1c99ec644a5798e_L_CC.nii.gz,0.5111873235104036,231.72240182646388,230.26940743398808,21512.5,118.45355438707234,608.4579361637708,0.02828392498146523,21513.0,0.8545152420456127
9870e0438ed1f19cb85aaa32cf1e8830_R_CC.nii.gz,0.11067237170395079,124.28362298694168,83.00602387778854,339.0,13.754763319924493,102.66904755831226,0.3028585473696527,340.0,0.6357190825224239
11589bfe3322139c77653b72a0ea7471_R_CC.nii.gz,0.5973762003016391,58.24282273992038,60.67124524847005,1577.5,34.79287614321554,160.95331880577436,0.1020306299878126,1578.0,0.8747615387198493
13429cc3bc880f9b40b45acbf9b1a2fb_R_CC.nii.gz,0.26693030462465384,117.41489318317757,113.1591799192624,1539.0,31.34159320485678,206.40916292849025,0.13411901424853168,1540.0,0.673744556463993
22620e0e8aa2c67c600191e859561581_L_CC.nii.gz,0.5069178207163495,70.045410544651,67.08203932499369,1912.5,35.50726686447649,182.91168824543166,0.09564009842898387,1913.0,0.84754778983252
23861df5ad7384ec0b9aec5778439b4f_R_CC.nii.gz,0.29313355210930153,68.82710130566251,67.89698078707183,1073.5,20.1755326871156,167.63961030678965,0.15616172362067038,1074.0,0.6928341942701447
34317eec7ecb8de8f9c71bb55abb5ce4_L_CC.nii.gz,0.38722423108995774,172.25085141344152,166.86821147240718,8945.0,66.69970349316046,440.5340546095189,0.0492491955963688,8945.0,0.7610542545369343
48575a27b7c992427041a82fa750d3fa_R_CC.nii.gz,0.5887829008888945,24.847533689508822,24.515301344262525,283.5,14.62980296564354,67.45584412271567,0.23793948544167787,284.0,0.8848341633235789
54777ee406bf2cc437fa9d72e41c4af7_L_CC.nii.gz,0.19296017145803582,198.30426781450672,122.3315167894194,1231.0,38.264825518347465,207.9238815542517,0.16890648379711753,1232.0,0.5981768266028764
57674c2def92287668ed5bc51092fbef_L_CC.nii.gz,0.46271635184945015,44.27467946626825,43.174066289845804,648.0,20.486618161935407,119.01219330881986,0.18366079214324052,649.0,0.7582300214614105
59724bca2782a2642f92d7d21e973bef_L_CC.nii.gz,0.7277492403620459,22.46880042367897,23.53720459187964,281.5,16.351652440178785,67.11269837220806,0.23841100665082793,282.0,0.8862156822726712
64777bbe7e1f7ee9bc9387615e62acd9_L_CC.nii.gz,0.33983034432795367,156.02468759280853,167.10774967068403,4887.0,53.02192330832552,472.87720036002634,0.09676226731328552,4888.0,0.5240560346747015
77547ad019382809d3fa5a6098d76fcc_R_CC.nii.gz,0.552144525499237,84.99226492814472,86.12200647918046,3102.5,46.9280137898559,235.4802307403559,0.07590015495257241,3103.0,0.838506385797911
89524e5f372d9aff8ed43b4ef29c1435_R_CC.nii.gz,0.5242373377662864,26.696912810240246,27.16615541441225,286.5,13.995518498219017,71.69848480983495,0.2502564914828445,287.0,0.8368685887886218
94558a465834484919389cc8cea40ef0_R_CC.nii.gz,0.2371567364625379,100.3366889417921,97.082439194738,1804.5,23.79552169689223,234.8528137423863,0.1301484143764956,1805.0,0.6411912799651628
214982cc36c1c7c8ae6debcefa8dc10a_R_CC.nii.gz,0.9827709213069982,28.38745067668346,31.064449134018133,610.5,27.898361055081175,99.84062043356603,0.16353909980928097,611.0,0.8772845782784415
503975f4f83ea7956e10d5f43ed87aef_L_CC.nii.gz,0.3164948433826914,61.21659630956243,61.66036003787198,924.5,19.374737061416404,146.56854249492403,0.1585381746835306,925.0,0.735389831776937
540914fd605bd47b0972b62942b998c5_L_CC.nii.gz,0.5513652440381774,22.047882330581043,21.587033144922902,208.5,12.156436021725838,59.455844122715675,0.28515992384995525,209.0,0.8609212196897666
545806c1949f3eb9686959d85a1a26a3_R_CC.nii.gz,0.25678488548478007,170.20103916418637,154.042202009709,3892.5,43.70505435116616,414.090403795623,0.10638160662700655,3894.0,0.534101842825636
637022ad03e694da1d8f69550e6d38f0_L_CC.nii.gz,0.441708771008007,45.382777121521634,48.010415536631214,693.5,20.04597070727762,118.32590180780466,0.1706213436305763,694.0,0.7889479311008889
674410c521b869b22e6f826e98fd4db1_R_CC.nii.gz,0.44487237006777575,95.8228841441498,100.12492197250393,3144.5,42.62895357593781,252.30865786510202,0.08023808486726094,3145.0,0.7878591408752972
711543a7b6910a0e41ef126205eca9a9_R_CC.nii.gz,0.5958467139983744,28.908764701621195,29.120439557122072,389.5,17.225192453213186,77.35533905932735,0.1986016407171434,390.0,0.9044162751836031
840089a7333e2984f54f4dd213500f16_R_CC.nii.gz,0.7169734486195489,36.425232880190975,38.62641583165593,664.5,26.115924834880705,113.84062043356607,0.1713177132183086,665.0,0.8027035259399473
1560345de7d8277b170ca3842eae6c97_R_CC.nii.gz,0.3783633663015644,102.6307733357771,103.23759005323593,3017.5,38.83172488545746,272.2081528017138,0.09020982694340143,3018.0,0.7153645963355266
2000886d64b57070bd0ba6d6a0e298fc_L_CC.nii.gz,0.5421726610847014,18.910217188584536,18.439088914585774,149.5,10.252602774824538,50.14213562373093,0.3353989004931835,150.0,0.8644158093400445
63303252b1fb34780163ab8a47ba89f9_L_CC.nii.gz,0.540064130055589,41.28040321427789,42.95346318982906,698.5,22.294065050262926,117.74011537017772,0.16856136774542266,699.0,0.7957262409952618
959351048c9efa74f8cb8e4a0646038f_L_CC.nii.gz,0.3523164713768373,99.49252174079399,97.01546268507923,2626.0,35.05285418809981,257.23759005323654,0.09795795508501011,2627.0,0.7061839790863573
60279474726275dcc024f3c67b4d51a3_L_CC.nii.gz,0.29033162476882,138.06674062736073,135.29966740535616,3599.0,40.0851411328769,417.01933598375734,0.11587089079848772,3598.0,0.509964169065997
a0f14ae866385e07fa214169675a8d03_R_CC.nii.gz,0.2967943749994325,95.4700416870722,97.18538984847466,2107.5,28.33497135368436,232.02438661764006,0.11009460812224914,2108.0,0.7013827659898377
a0047350977a97f57d8dd43603907e87_R_CC.nii.gz,0.5049817184925524,79.87637770130813,80.06247560499239,2481.5,40.336110478566766,214.61017305526696,0.08648405120099414,2482.0,0.822833125276429
a07a6c74f76340994d76e75849846ef3_R_CC.nii.gz,0.6383013445111018,86.48313169116399,87.55569655939013,3711.5,55.20229923600065,266.1076477383255,0.07169814030400795,3712.0,0.8115631299565194
a1cee8cac027b6c3078a564ad2673332_L_CC.nii.gz,0.602316497139958,36.65065131794426,38.897300677553446,614.5,22.075291919722172,110.66904755831223,0.18009609041222494,615.0,0.794035104805949
a3f5fc2fc898d225bdacdc4083c37170_R_CC.nii.gz,0.343013301960016,82.73289265940438,88.09086218218096,1761.5,28.378482691805868,217.09545442950542,0.12324465196111577,1762.0,0.685323344306967
a4cd4ce2ca9f30bb98994617be1ca968_L_CC.nii.gz,0.6430834947212981,60.24792341498402,60.07495318350236,1823.5,38.744445139409045,174.12489168102815,0.0954893839764344,1824.0,0.8693546002589876
a4d12ca2beaf6714f136cdb1370b84fc_R_CC.nii.gz,0.6077932480565041,29.52547268631569,29.614185789921695,393.5,17.94538294441941,89.11269837220814,0.22646174935758104,394.0,0.7891102886210979
a8cb9adadef00fc473b1760cd7b513e4_R_CC.nii.gz,0.8425099112919584,19.149325676456805,19.72308292331602,239.5,16.13349667697244,60.28427124746187,0.25170885698313933,240.0,0.9100257382039578
a8e03a693359ffa3071f758eecadcd16_L_CC.nii.gz,0.7354246284137417,146.40169493643353,155.04837954651444,11989.0,107.66741209776859,478.4163056034279,0.03990460468791625,11990.0,0.8113167439807855
a99bdcfc5c2f77be0b8777c2540555bc_R_CC.nii.gz,0.5062236153270707,43.956711251688326,44.553338819890925,763.5,22.251925287717793,114.32590180780468,0.14973922961074615,764.0,0.8567711160819617
a187b425b23c4264a79785c062fce873_L_CC.nii.gz,0.31968850970582174,95.58013935805887,96.04686356149273,2263.5,30.5558723088526,234.61017305526696,0.10364929227093747,2264.0,0.7188666590745592
a667a343ea183c7962f39acde97cf06d_L_CC.nii.gz,0.2157039647153838,199.64101319840026,165.10905486980417,3873.0,43.0633580666912,533.0853531617402,0.13764145446985288,3877.0,0.4138394901161632
a780fc33572ac995b1ca1529be96d9bb_L_CC.nii.gz,0.4816522929698401,36.31862007733829,36.345563690772494,494.5,17.492946637750457,93.35533905932742,0.1887873388459604,495.0,0.844401350769113
a9806aea2c2a812e3495c594b70a2622_R_CC.nii.gz,0.4254394206362021,70.7606690717572,69.35416353759881,1658.5,30.10437805371841,178.71067811865518,0.10775440344808875,1659.0,0.8078154725147886
a32528da615a00d8a2a07deb4cc4cbc7_R_CC.nii.gz,0.411366181353456,77.76718493376369,79.40403012442127,1893.5,31.99078990081038,200.4680374315359,0.1058716859950018,1894.0,0.7694713390646215
aafeb37d07132ba4d84b8836daa8f56f_R_CC.nii.gz,0.4453795637250871,45.917798461626646,43.68065933568311,726.5,20.45084904605575,113.69848480983512,0.15650169966942207,727.0,0.8403652086175086
acea22e64cf11389042c5cc699125327_L_CC.nii.gz,0.4036485664122595,20.523263887481114,20.396078054371138,132.5,8.284186046282247,50.14213562373094,0.3784312122545731,133.0,0.8137856809696216
ad39689f1bea2e0aee2574488f06d231_L_CC.nii.gz,0.29739019831846086,44.93713031177357,43.104524124504614,467.5,13.363862095280862,100.87005768508881,0.21576482927291724,468.0,0.759859802515287
adbe164cf88c288b4c6f5454bbab31dd_L_CC.nii.gz,0.45683753578719233,49.623628375557935,48.16637831516918,870.5,22.669936103909283,128.08326112068536,0.1471375773930906,871.0,0.8165766237136018
aea8a489a726e3e313069846dca5640c_R_CC.nii.gz,0.4602739660197194,43.747205770128815,42.04759208325728,683.5,20.135699902097944,111.59797974644675,0.1632742937036529,684.0,0.8304583550755981
aeffdcf271f85647d0fc28fddbab0b32_R_CC.nii.gz,0.49346554109302526,24.684285229066834,24.73863375370596,233.5,12.180844167056035,63.455844122715675,0.2717595037375404,234.0,0.8536439147197413
af30b2eb2b2effefb6636f9f096c07bd_L_CC.nii.gz,0.3574739973283395,30.31077036942164,29.154759474226502,252.5,10.835312246058542,71.2132034355964,0.28203248885384713,253.0,0.7909974817130275
afa015c6fcf47f108939c6663af44990_L_CC.nii.gz,0.5660654198528586,46.73768352123607,48.16637831516918,945.5,26.456586445398532,127.39696961967012,0.1347403168901852,946.0,0.8556114760664553
b00de9442c7037259458ad13b1881b31_R_CC.nii.gz,0.3312523558231579,45.74317136183344,46.09772228646444,530.5,15.152533276429736,109.84062043356609,0.20705112240069007,531.0,0.743335114170953
b1f3e2065ae5087a53243e0b0729273b_R_CC.nii.gz,0.2932049048626504,156.81808596711508,158.66001386612822,4475.5,45.97983197673091,396.4507934888331,0.08858245860548164,4476.0,0.5981862434872312
b2da0c05f2a455ff710ff98f1a594e9e_L_CC.nii.gz,0.5225509622829435,70.89763278017736,69.2314957226839,2044.5,37.04762623286444,187.63961030678962,0.0917777502111957,2045.0,0.8542283234495435
b4af77205b86dac60f95a1e995f4c14a_L_CC.nii.gz,0.3638847569829538,58.09159604091249,57.42821606144492,956.5,21.13864630809936,139.74011537017785,0.14609525914289373,957.0,0.7845602880064902
b7e4e3564d6a1e087343250e95f38ff4_L_CC.nii.gz,0.29337207370082996,75.4716705721172,79.1580697086532,1236.5,22.141280501407927,184.95331880577436,0.14957809850851142,1237.0,0.6739689108341046
b8e1f9bb50265fc6e58d2121fd125730_R_CC.nii.gz,0.38023371570228276,39.931762980902754,39.20459156782532,455.5,15.183402612771518,95.9411254969543,0.21062815696367573,456.0,0.7885773770540643
b16e05735fea8b06a2f2b2cbcec371bf_L_CC.nii.gz,0.7820646699186763,162.07784769606863,157.8005069700348,8831.0,126.7553584595554,549.4873734152934,0.0622225538914385,8832.0,0.6062505660473639
b63e091fc26f23aa4d60c109c4ea007a_L_CC.nii.gz,0.4843820417646006,136.1278855081473,133.24038426843418,6982.5,65.93790312353417,351.52186130069873,0.05034326692455406,6983.0,0.8426710326595253
b96bf19eae6ad53b79889034d67a0011_R_CC.nii.gz,0.6161284063727431,57.68145118318764,57.706152185014034,1570.5,35.53918059476458,166.22539674441654,0.1058423411298418,1571.0,0.8451358493348873
b123bcd385130b5d089f3fc9a7d24a11_L_CC.nii.gz,0.4008832449696032,35.59969651014736,34.52535300326414,392.5,14.271321856920933,86.28427124746192,0.21983253821009405,393.0,0.8139413780662997
b5567bec32bc168570b4189426bbc4e8_R_CC.nii.gz,0.4683126159290051,24.317244838229353,25.179356624028344,214.5,11.388072542377286,62.87005768508877,0.29310050202838583,215.0,0.8257997012872474
b53265e77c40a80007ce9655f8dad662_L_CC.nii.gz,0.4279695939931841,39.45189354233345,39.6232255123179,517.5,16.88421086157477,97.59797974644665,0.18859512994482444,518.0,0.8262648560961865
b92866ae274bf695b28b2ae27e8bc1b4_R_CC.nii.gz,0.569170954733195,40.633562017405175,41.78516483155236,722.5,23.12744328765699,110.9116882454315,0.15351098719090867,723.0,0.8591055837858423
b5830688b54200e6c0b7444a6846fab2_R_CC.nii.gz,0.42871081787593823,63.7283521053656,64.19501538281614,1357.5,27.321033952977054,162.95331880577442,0.12003927720499036,1358.0,0.801514975546946
ba35b6786b649e447fd4b0c39350b8da_R_CC.nii.gz,0.23116079521234226,60.96643252176093,59.53990258641679,666.5,14.093049022989861,139.84062043356616,0.20981338399634833,667.0,0.6544427588140069
baf8826de23e6964333873b936add16d_L_CC.nii.gz,0.7160666184684136,35.30970428744047,37.64306044943742,690.5,25.284100548227144,103.49747468305843,0.1498877258262975,691.0,0.9000300716235797
bb618f1280b452945dc7afcf35e23b9b_L_CC.nii.gz,0.5804531893051952,20.616447596416705,20.615528128088304,192.5,11.966882759483502,54.62741699796949,0.2837787895998415,193.0,0.9003464014666048
bba470c7ae302b5e4bfd2ed1a4515661_R_CC.nii.gz,0.25735920391437855,111.0669115359465,110.16351483136329,2440.5,28.584091934119897,260.6101730552669,0.10678556568541975,2441.0,0.6719747793914848
bcb0736132d431b4b79b564afbb3fa8d_L_CC.nii.gz,0.4791527842675635,73.26683375136939,72.69112738154499,1998.5,35.10600738643734,187.29646455628207,0.0937185211690178,1999.0,0.8461111704333073
bf90ae111b0e4727bc583fe31114b1d6_L_CC.nii.gz,0.46069885249996656,93.56028902899968,98.08159868191383,3097.5,43.10311779522536,252.40916292849028,0.0814880267727168,3098.0,0.7816376547047087
bf435f69d73987cecb87d9d16ebc7b6e_L_CC.nii.gz,0.44612133738676635,60.304218179756575,60.03332407921454,1253.5,26.90299846441635,154.46803743153575,0.12322938765978121,1254.0,0.8125095465997033
c0ea43e5ccc3cfefde1cb6d76bd82b3e_L_CC.nii.gz,0.34668784704210565,56.00532868761342,57.3149195236284,833.5,19.416366825594174,139.98275605729708,0.16794571812513148,834.0,0.7311107913050776
c0ea43e5ccc3cfefde1cb6d76bd82b3e_R_CC.nii.gz,0.6212382005511551,92.54158962585474,92.70382947861431,4149.5,57.49037061530944,259.9238815542518,0.06263980758025106,4150.0,0.8785300732913793
c03090de258a9344e1c187f6a01bf275_L_CC.nii.gz,0.37065188124447673,66.02695925252375,65.19202405202648,1263.5,24.473016659800336,159.84062043356616,0.12650622907286596,1264.0,0.7883251797533266
c1efa130e4258fcd9fa64d4461bd8145_L_CC.nii.gz,0.6433350689645821,63.834071834471395,66.18912297349165,2053.5,41.06669700591975,180.50966799187853,0.08790341757578696,2054.0,0.8899217437991348
c3bd1aa19d378c6582c8015bf68a2526_R_CC.nii.gz,0.4790004813891746,67.83048799541255,67.26812023536856,1721.5,32.490836402665245,178.95331880577442,0.1039519714236273,1722.0,0.8218994474094709
c7efc618457fab6c75860ad3023a056e_L_CC.nii.gz,0.6661951799816277,42.44213933774949,42.190046219457976,914.5,28.274748654917335,126.32590180780467,0.1381365793415032,915.0,0.8486026422647105
c7f861a74319467948f0228c6597fc8f_R_CC.nii.gz,0.5142990673745347,32.250146987105815,32.984845004941285,412.5,16.58622051816018,85.5979797464467,0.20751025393077988,413.0,0.8411111569370338
c8b870890630948cc15263e0c38c7f05_L_CC.nii.gz,0.6686764475124639,63.333401399504,63.324560795950255,2056.5,42.34955385670124,184.16652224137087,0.08955337818690536,2057.0,0.8728881583599288
c9bf7a8ab7246729d66d3125f77250c5_R_CC.nii.gz,0.2672485890574137,54.07974131216023,54.45181356024793,607.5,14.452734562264748,123.94112549695436,0.2040183135752335,608.0,0.7049570166050615
c13b634ee7384ad3aeb8f0bea694da85_L_CC.nii.gz,0.6275633077648588,26.927218267777995,27.202941017470888,354.5,16.89853416503309,74.28427124746187,0.2095466043651957,355.0,0.8984960757313935
c38f7f72e375edbd288ae100764baeb3_L_CC.nii.gz,0.39797532930362955,93.72826725965686,84.64632301523794,2512.0,37.30153802772054,265.9655121145944,0.10587799049147865,2512.0,0.6680199374607847
c53e2c93d290d217803500267edad906_R_CC.nii.gz,0.4470957069366598,53.70050989707485,53.75872022286245,997.5,24.009267435291775,139.74011537017785,0.14009034122323594,998.0,0.8011987936558589
c488d7ef379be78343fd91eefa9cc477_R_CC.nii.gz,0.7242112232578419,35.347407405775854,37.48332962798263,694.5,25.59898915633023,123.49747468305848,0.1778221377725824,695.0,0.7564547947165028
c7360c6740dcbe8491216ada6ae8b2a0_R_CC.nii.gz,0.3630607331205502,42.97861875682399,42.190046219457976,506.5,15.603848834361147,101.35533905932736,0.20010925776767496,507.0,0.7871328292333667
c9881e07b3445a6fb8aa5f11d6d2413e_L_CC.nii.gz,0.48573567722818206,66.78842786481002,68.18357573492314,1685.5,32.44152223991908,175.53910524340137,0.10414660649267361,1686.0,0.8290780744893104
c519974ec0f6a536640dc0a96742d3ad_R_CC.nii.gz,0.3583620941819102,38.84068390300897,40.792156108742276,382.0,13.919028822939904,100.08326112068531,0.2619980657609563,383.0,0.6922694483117965
c947855a412fcf0fc4e5d31fd49dc38b_R_CC.nii.gz,0.21341054651427543,129.94758320500438,122.40914998479485,2733.5,27.732184749989262,292.50966799187864,0.10700920724048972,2734.0,0.6336132436739514
cbc4bb64487723a4b3af41c531deec7c_L_CC.nii.gz,0.4469558852815187,98.11186351436123,98.00510190801293,3335.5,43.851674813680866,252.50966799187867,0.07570369299711548,3336.0,0.8107881517887942
cc2fa527db72082028747b8f14c3d578_L_CC.nii.gz,0.5539639399760228,107.19436908929431,108.4665847162157,4900.0,59.381815043949466,312.7350647362953,0.06382348259924395,4900.0,0.7934624770522999
cc2fa527db72082028747b8f14c3d578_R_CC.nii.gz,0.49948695892623146,24.044270762125937,24.186773244895647,223.5,12.009799682573187,62.28427124746185,0.27867682884770406,224.0,0.8508741080669013
cc764da4a23a0587b8e0249548af2393_R_CC.nii.gz,0.48186325567977,85.34201317555913,89.1403387922662,2729.5,41.123180315040756,232.7523086789979,0.08527287366880304,2730.0,0.795705727031427
cca141f804a8ab8b584d63102bc7f3f7_L_CC.nii.gz,0.4775885325199172,60.46749956403464,62.96824596572466,1338.5,28.878584381936037,163.0538238691626,0.12181832190449206,1339.0,0.7953955036856704
cd03d5b75d7349d56f1bdcbd2703ddf5_L_CC.nii.gz,0.3272817419246632,94.95761357280486,99.72462083156798,2245.5,31.077893179116614,249.82337649086352,0.11125512201775263,2246.0,0.6724010577230388
cf70a8015962943d8637b8b5db34ff25_L_CC.nii.gz,0.3969047981327378,91.20221641121269,96.42095207992918,2528.5,36.19859729395064,248.16652224137107,0.09814772483344714,2529.0,0.7182790777766755
d0c9ed546f54159e70a051805c9f7499_L_CC.nii.gz,0.47257061222536756,75.39012493027775,75.16648189186454,2097.5,35.6271574940483,195.1959594928938,0.09306124409673125,2098.0,0.8317352218412483
