,GLCM_Autocorrelation,GLCM_ClusterProminence,GLCM_ClusterShade,GLCM_ClusterTendency,GLCM_Contrast,GLCM_Correlation,GLCM_DifferenceAverage,GLCM_DifferenceEntropy,GLCM_DifferenceVariance,GLCM_Id,GLCM_Idm,GLCM_Idmn,GLCM_Idn,GLCM_Imc1,GLCM_Imc2,GLCM_InverseVariance,GLCM_JointAverage,GLCM_JointEnergy,GLCM_JointEntropy,GLCM_MCC,GLCM_MaximumProbability,GLCM_SumAverage,GLCM_SumEntropy,GLCM_SumSquares
382a5331fae3a148d8c1aa3808ac71ec_R_CC.nii.gz,7786.736039462174,16831004.642610226,-58911.00976940182,2547.1292275072583,99.74675007091923,0.924435438076546,7.381271521328734,4.286787864505544,41.80473417867966,0.2364719700918085,0.1490689448872758,0.9940708421069565,0.9476566004026155,-0.34477111502005126,0.9935633196050515,0.140199675037328,84.70438519950059,0.0007969221658794435,10.721922597645285,0.9340824571631037,0.004611337249756699,169.4087703990015,7.504016433763277,661.7189943945442
390ea4c21dce6c76df078182fcf0582f_R_CC.nii.gz,6353.4100454836,31586688.737032965,-51171.565825213715,4212.163298628175,56.66724644589553,0.9733980145225687,5.498051140384793,3.899113312824186,24.56955024628364,0.28345909691899795,0.19310518924325462,0.9965998300314326,0.9601540297353242,-0.3915982079220365,0.9970609496965432,0.18121638290818143,72.90030228903827,0.0007437599883397977,10.844203012672516,0.9752877149716941,0.004994459696778133,145.80060457807625,7.780924874654527,1067.2076362685184
430f18f329a4b8a72adb9b1349e36382_L_CC.nii.gz,4516.51846754269,15326917.003527492,22800.0926045413,2305.859036420823,323.7340526408178,0.7526120706417826,14.232258076142388,4.886706233195304,103.28629005299014,0.1428867191351656,0.07199362630043216,0.9812981234780527,0.9050361236683176,-0.6529767929722667,0.9998614570599349,0.07283166869551527,63.40745285933993,0.0029492731122352893,8.453406714285506,0.934811496948827,0.006567327773090631,126.81490571867991,6.730990575192916,657.39827226541
450f7f9b2aa32754b076f0f53f0d8efc_L_CC.nii.gz,5235.114427601603,23039637.892760567,66067.76139558341,3172.8648520323213,74.17358261434833,0.9542282906846147,6.268595471293442,4.0889612153573776,32.54992164389137,0.2639011845265151,0.1756892802637347,0.9955783445577683,0.9550286299761068,-0.3259931675873208,0.9924943128218042,0.1681753189525644,66.78615999323878,0.0005889626594484322,11.19511481067367,0.9595122256399973,0.005222571734437986,133.57231998647742,7.699313425521959,811.7596086616701
481fbac8fc44c5291b7d080fde4c3e61_R_CC.nii.gz,6040.817504833788,8417337.751755657,-2963.8491629601995,1885.2558235781944,241.87356784962972,0.7701657651833944,11.483679736980882,4.853356542615634,101.68725653154921,0.17688629422858781,0.09936047541319443,0.9861736019728451,0.9223361237579862,-0.4230479237183654,0.9977165260918991,0.09903893340555853,75.03264880642196,0.0010763692819912196,10.081402791434734,0.8260343039615253,0.007540383150580239,150.06529761284378,7.2242030129009,531.7823478569551
496e990aac20212a0ef74a7531a6c68f_L_CC.nii.gz,5197.528920522024,8189648.046179728,-5205.375012789697,1819.028941439934,206.36181585752652,0.7945434440739352,11.216518734593345,4.719424712172655,74.26855858079436,0.17623166099556636,0.09855895972451206,0.9879093189834897,0.9230195013202902,-0.3425924126015055,0.9900071270816679,0.07155114986996193,69.23995555995408,0.0015320244752884027,9.57955259105847,0.824798019096356,0.005706623578838377,138.4799111199082,7.071433655504736,506.3476893243652
556a4f260d4e3b576005ae93d01f6eb8_L_CC.nii.gz,8441.875154329606,11427468.822710523,-50785.05429791545,1771.5808610412737,161.80825058519633,0.8306182853325184,9.908248529475285,4.5824677710630635,59.486509308651236,0.1761387257026839,0.09368613599019537,0.990468886218889,0.9310560194310022,-0.5033552326121367,0.9990035573619742,0.10269908111057637,89.66200753225067,0.0017740641602331266,9.248378530067153,0.9004731846517955,0.006362888129554793,179.32401506450145,6.886409162715731,483.3472779066176
605fdc453a4af1933695ff682fc46cea_L_CC.nii.gz,4437.151731384337,9292274.495072648,15934.099437975881,1777.5525126255404,93.92046042411299,0.8995144516819088,7.3858591362091195,4.223817865184725,34.84019441136745,0.23046852309203292,0.14382438411294649,0.9943832216595321,0.9473766218831686,-0.36525555538671495,0.9944866767005605,0.14403833761239354,63.373205234730875,0.0009940123514092312,10.348870098825776,0.9137838977040367,0.004370531029196407,126.74641046946185,7.2775718750733445,467.8682432624134
670e80649fd4f8d6a4cfeeac2e1b6e83_R_CC.nii.gz,5851.333009253218,16581107.757471638,-12985.599470052895,2818.8261425284077,69.34711189691264,0.9519223071888923,6.450084335776748,4.068876970206759,25.673899876786503,0.24149472413961093,0.15012828501714404,0.9958304499790059,0.9534237289270832,-0.41688865757043486,0.997693491526021,0.14511526459793214,71.85966637223555,0.0009800344201905153,10.323031009380438,0.9612600476676646,0.004999085409901989,143.71933274447105,7.506176559544861,722.043313606331
695d09e0fdad29a27dff29500d352008_L_CC.nii.gz,9239.260652431902,20190565.92772556,-119825.69589745693,2379.376299365373,44.243556648764574,0.9632018017297653,4.369198573820769,3.6215393490589856,24.208635278572036,0.34025933759058596,0.25476890727710577,0.9973768796895736,0.9682435331988627,-0.3653506947826022,0.9941927464661907,0.24216944270822782,93.03457360999691,0.0014568965938019083,10.33703687281518,0.9715694139065022,0.010433937889978763,186.06914721999385,7.351842213319395,605.9049640035357
733ddce3324fc373447de506341392ae_R_CC.nii.gz,7399.808838608283,13414438.987886779,-28998.90759427073,2441.3365103697843,29.89605624973349,0.9757312286880375,4.118361858645259,3.5167432222630053,12.304147882842397,0.3228339397402544,0.23091497100747305,0.9981893336334268,0.9695194579810215,-0.38398668778647427,0.9960537739482227,0.22110656247844981,82.44356852963888,0.0010464265202485173,10.401506819032909,0.9783365797268038,0.004681915722711236,164.8871370592779,7.477827746246721,617.8081416548791
737b0cb7ebcce96bb85cf4926764deec_L_CC.nii.gz,5767.898870374924,20225191.24808015,-13827.196600163325,3004.988151045921,127.99637534870165,0.9181978584898823,8.582290743872754,4.488194806120408,50.28577374206137,0.20958075699229956,0.12453908054538312,0.9924191808341238,0.9397196102622793,-0.3230165804515338,0.9925943050612588,0.11465148949614667,71.05334806921769,0.0005458146788873068,11.188534430497242,0.9218142832141613,0.0024705686987875654,142.10669613843544,7.6932180050496015,783.2461315986541
766e22cf0c8162e9fb44fc601fb6ee94_L_CC.nii.gz,9503.605540607326,15881029.843651108,-99783.91251426967,2126.6801481437788,74.66419923440174,0.9311161436959104,6.350991911310827,4.1012212980332166,32.49888018183358,0.2611622535004363,0.17347002522406368,0.995533300886468,0.9544333148052617,-0.38871579459875205,0.9958437027298053,0.17247575867814702,94.81803030907902,0.001254303468641066,10.036927229780929,0.94377293652838,0.005426473728981657,189.636060618158,7.1732444512715485,550.3360868445453
766e22cf0c8162e9fb44fc601fb6ee94_R_CC.nii.gz,6240.059866919066,14840170.225823883,-18684.08669276886,2546.4722925919905,59.09272916545143,0.9544572285144641,5.603079947511482,3.9269907410343516,26.174813842308243,0.27482840136486997,0.18235451896171653,0.9964650854544503,0.9594469666027908,-0.38017915689653786,0.9962145012388544,0.17157792925815624,74.95426308579745,0.0008515345705662944,10.610481847062996,0.960711653408012,0.004145738967273559,149.908526171595,7.569532067648347,651.3912554393601
780d62b9ae647ecbf1946c4948f6bfd2_R_CC.nii.gz,9139.40015845862,39992065.80878595,-181758.86812151453,3920.2952404031575,130.64305335019725,0.9349530951443366,7.855824613293445,4.379786926742594,64.13100228634617,0.27182410690415804,0.19566311142515383,0.9923370578796238,0.9453949349944412,-0.48219328745013634,0.9989141383029401,0.1758027461918077,90.50781022578704,0.0022907581001355643,9.758668504936352,0.9489155053384841,0.021907411381380353,181.0156204515741,7.347663638746486,1012.7345734383371
850c3dbbdf4afbf8468d31f8051be6f6_R_CC.nii.gz,6359.56057104495,23100653.117750246,27515.874243951905,3260.0071837996065,57.51449819839166,0.9652983256370589,5.720119310828048,3.950341907173613,23.0492137369282,0.2783321091966152,0.18977806523542806,0.9965378957333837,0.95849064783514,-0.3754035978982075,0.9960066061059883,0.16617583754040102,74.5581941138111,0.0013407776856326932,10.728380832236693,0.9681876126041494,0.024915701508151623,149.11638822762222,7.640305714949161,829.3804204994995
867b3feba674e72e3e179619163606dd_R_CC.nii.gz,4102.056427864453,17554371.930667467,75744.14813182283,2603.077034818945,327.39232180051727,0.7767272751134033,13.762589703852244,4.4424890590576585,128.19377370873596,0.17805501238346744,0.10545628260437928,0.9812670877603918,0.9086713859902761,-0.44247430628854967,0.9951622678651635,0.03799230127848132,59.43670729209955,0.00391563009390054,8.189694377503697,0.8770672770248407,0.01206193213464658,118.87341458419911,6.33176191662597,732.6173391548652
877bde1cb8b7df49cde3fdb7020a1536_R_CC.nii.gz,10379.887623449717,61703636.1687538,-300435.03501975327,4230.408303189839,72.3540353951679,0.9659623609526629,5.237847294298065,3.847830237286389,42.617472241170816,0.38899658915367447,0.3186730953378453,0.9957381272703627,0.9628760410750097,-0.49328602284880735,0.9984384074637795,0.1957119923405532,96.64392512701345,0.020480711089695708,8.916940343435002,0.9970795181838992,0.13515651097733591,193.2878502540268,6.782696083877251,1075.6905846462514
882d6a7db05470e51f85f3c77b217945_R_CC.nii.gz,6837.387464877209,23968015.006745275,-46585.09259295009,3219.102110211959,132.04159809088364,0.9208809292737455,8.945314311887351,4.473668735226054,47.616598888981216,0.19860052191681044,0.11549863480826886,0.9921642008407786,0.9371295958408851,-0.4897880271003605,0.9991843481971195,0.11175869295137518,77.88152641790943,0.001166420102047862,9.92888170472607,0.9325814694181468,0.004759154301302637,155.76305283581863,7.474039565791595,837.7859270757101
964da212cbe653df7dd875533409a892_R_CC.nii.gz,10072.749946023967,23780875.46753409,-123567.57875450933,2908.552996160497,147.95239817128112,0.9010457192466408,8.077536296377207,4.411378754271558,75.91052908263113,0.29975671244217145,0.22539453528969922,0.9913868891841077,0.9444444491939272,-0.41902771661184246,0.996656050886652,0.139162743635315,96.86098708740407,0.008626881022177214,9.699157282009557,0.9308852565618655,0.08618717628668325,193.72197417480814,7.0848401322121495,764.1263485829434
973bd2de8e4dba021c5bcfa1086d0c2c_R_CC.nii.gz,4246.14373759539,10309407.417167608,26989.303528378376,1972.6283711117921,163.44647340885086,0.8447180365763416,9.757588335743915,4.560719658814261,59.479416366463504,0.1966453153243184,0.11507469739926107,0.990357172711584,0.9323136960468857,-0.46832856676254725,0.9985376025657895,0.10356406952557382,61.592629737148485,0.001452892466589923,9.618558701666126,0.8759014646920075,0.00520415523881044,123.1852594742969,7.134911824755402,534.0187111301603
988ab25980bffad7226b0a8d62a7f499_L_CC.nii.gz,8386.710757227876,15747092.61535982,-72701.28401797607,2439.356300591391,76.32801991948925,0.9390104553764176,6.405374655314647,4.095967514693235,33.126721196637675,0.25703084862952313,0.16922822362185325,0.9954382129833608,0.9540890127674211,-0.42670539182134576,0.9976381464544237,0.17667339979028723,88.29439584815981,0.0012675609320374566,9.963406510891218,0.9499488589582821,0.005599878548605363,176.58879169631948,7.2980475362666395,628.9210801277204
1785f941abfc8ffc75be624d9e6d5f17_L_CC.nii.gz,7101.873729550753,14015557.220047275,-68288.24766888622,2216.835227809032,32.732243075190574,0.9708225996830564,4.306051295968868,3.546391553900759,13.190693182474288,0.31406928432344894,0.22144617357671625,0.998019902234174,0.9682056754593001,-0.37901051409355535,0.9953126210823482,0.21113870335341656,80.96797937846647,0.0011424318570957463,10.321048836741442,0.9846210238564059,0.0041433649389617504,161.935958756933,7.40275706660723,562.391867721056
1902f78dd41ade9f6f6de8a4e571eb1e_L_CC.nii.gz,9384.647751655277,20264545.155761335,-81734.9676324121,2839.1944921980116,43.08215328337844,0.9700084406770861,4.674882003376762,3.7344411060578406,20.260489480753073,0.34347208442281363,0.2593901002870157,0.9974086755777872,0.9658634210476269,-0.4391988786019333,0.9977674273556073,0.1827522341949798,93.19635368146544,0.006489755850916892,9.755642718450861,0.9745148326686575,0.07326869627825705,186.39270736293082,7.224280557229496,720.5691613703489
2109fb895eb5b829dd7c4f984ec7a954_L_CC.nii.gz,7945.822050973116,18856707.48246084,-88009.78726190339,2702.2212923048446,150.83010538765183,0.893136201611528,9.128088256042851,4.519559969122839,61.15531861503158,0.20701466399052018,0.12437395853123401,0.9911265080241448,0.9365449442414979,-0.504641929634531,0.9991727799749502,0.1263748152209013,85.4843608418068,0.0016258497698990017,9.54954942432683,0.9172846771100258,0.009460972102666445,170.96872168361344,7.230624879060711,713.2628494231242
2438c90cce7209733a62c5ffa6f5ef94_L_CC.nii.gz,8133.589256366024,20457261.94944885,-97373.74892128941,2445.6820852702367,78.284999545112,0.9378136955801274,6.610390945326211,4.11349360022993,31.310168700893307,0.25042325311193514,0.16254170735455029,0.9953150426684241,0.9526060346823831,-0.32454691534290747,0.9908458811748534,0.16093906684079862,86.84292280818389,0.0007766905371050477,10.821789587153336,0.9450923503096946,0.004803957805701213,173.68584561636814,7.46428794541872,630.991771203838
2438c90cce7209733a62c5ffa6f5ef94_R_CC.nii.gz,7937.241380619995,10934336.10125773,-34639.99178839635,2084.703150387978,57.829491231703294,0.9454637826492027,5.402312464326183,3.845108731870697,25.92923674411502,0.2939634294088658,0.20586537555242915,0.9965410853827332,0.9609414735674621,-0.35233993875132147,0.9928704022417688,0.19659961785476995,86.19993694466848,0.0009433916508396479,10.530925294967926,0.9520284786345585,0.006425712670174468,172.39987388933687,7.410653069360459,535.6331604049195
2676b388bac007a288cca0518cf77465_L_CC.nii.gz,9513.15293316055,18765150.01422778,-87013.94947866049,2712.0073691418766,72.16347449187822,0.9476282687947934,5.831005186700354,4.0085116189782415,35.63297979601082,0.3050041617328214,0.22061402833834626,0.9957143434080723,0.9583023593560622,-0.36925307550275266,0.9942965386218214,0.17623385698624355,94.09033649857017,0.0028674611950076107,10.292375830160038,0.9611472846643097,0.04293853640083336,188.18067299714002,7.332372987800955,696.0427109084374
3344ab85e1ba23a77fabcac9790fced5_R_CC.nii.gz,9467.350013516208,40296248.54976477,-178348.07217149375,4406.47415325611,118.9327391832798,0.946719311448204,7.400012317389487,4.29059602006994,59.33802736568654,0.3303860514885593,0.2600031278420603,0.992976704629974,0.9484192800726008,-0.46423065253330553,0.9981902367956718,0.13464368695130985,91.62357559499233,0.01725113956740168,9.452122246394225,0.9641979164232863,0.12723889724916126,183.24715118998463,7.079685186904471,1131.3517231098476
3351b3c486668098fa8f7db0fcf5e358_L_CC.nii.gz,6549.512459126283,15499321.699795248,-830.1917284795044,2495.1690169742005,50.817240311460246,0.9598723191238697,5.238217193811466,3.832079896274424,21.98642683503413,0.2866241172612838,0.1954256462768273,0.996946319740486,0.961877525031571,-0.3528797168223859,0.9941539201560211,0.18872189186436308,77.06048462771196,0.0008348217342800338,10.724640454578479,0.9682627327744395,0.003392649694808467,154.12096925542363,7.559746864173021,636.496564321416
4128d4d93fe7371691759f212588cd92_R_CC.nii.gz,5526.774245376009,39325576.49924001,-25132.554740348514,4979.572571638271,51.04530680147393,0.9797031742923666,5.174654376067152,3.838934818463183,23.024192520502858,0.2929638387130278,0.20351208524763204,0.9969398948430929,0.9623734828194451,-0.36688562887869663,0.9960017845454614,0.19828869954937026,65.53325101159966,0.0007058517689556734,11.03715784100977,0.9819189810662434,0.003766181751334634,131.06650202319938,7.793488919775741,1257.6544696099343
5952ab0fbc75b3e2ecac8daf7945516b_R_CC.nii.gz,9156.634737425482,41700832.23635981,-225094.48165384005,3600.0226046833714,199.39617143868742,0.8926645190211132,10.716636361892204,4.35336976997373,75.37860627320835,0.19320853312245176,0.11864217239167078,0.9882932539134057,0.9265781275890963,-0.7327794310690605,0.9998387535262199,0.13871090074015327,91.1392683380949,0.008462562664407147,6.952285818414632,0.9899094477230292,0.019744192820341087,182.27853667618973,5.580347231401806,949.8546940305152
6461af61eeba4ca9183bf7e0b388e451_R_CC.nii.gz,6519.887780994129,21418394.1762615,10010.193735522618,3199.2143225979144,97.40530291605234,0.9406849887063642,7.27059591192922,4.291124434448197,41.437271081840414,0.2432981853889553,0.15785090639723998,0.9942091233200963,0.9484034388515281,-0.320079207491264,0.9921341996214564,0.15296900025990076,75.79148186494018,0.0006429767058947193,11.273613918329909,0.9541902274577593,0.011638165506549607,151.58296372988022,7.67764918735205,824.1549063784919
7047eb7f28a47d9f5fee20a6b1e10954_L_CC.nii.gz,6489.787673715251,22704108.03745338,563.8342195451423,3451.046769490366,82.07318710949117,0.9535266921415726,6.518485280936931,4.127866226230147,36.52312465184988,0.26288316934038747,0.17471997019184105,0.9951149962546757,0.9534751596398473,-0.35143474255216767,0.9944963321824303,0.16106247296026566,75.14957806515122,0.0006883356528698026,10.963657862902199,0.9555609391837038,0.003973605582968616,150.29915613030235,7.687458055560931,883.2799891499656
7264c672187822499817a15b5bb3ddb3_R_CC.nii.gz,6775.257072168019,18177278.18729403,-49009.834039882495,2839.388863682636,219.3362246900049,0.8542477624537693,11.292731533623595,4.760650171188033,81.74808427674121,0.17250562388532406,0.09447442135354683,0.9872451777888724,0.9229499174493615,-0.533402174200855,0.9995323250863394,0.0931513511699233,78.22713218695664,0.001395961101870516,9.609336254694536,0.8944219024116865,0.006209656699677617,156.45426437391336,7.291155941298276,764.68127209316
7364e99bbbfc25fca6f398ca2110b55b_R_CC.nii.gz,7332.773414435566,16863614.2853657,-53608.57846018421,2649.8753277550986,158.27035662485244,0.8856335761926113,9.261893677905636,4.547345687330684,66.91534149150915,0.2069218452873411,0.12293148306456475,0.9907331391303836,0.9358234600019357,-0.4515418783117097,0.9982074267966324,0.11011967512918051,81.91035210770238,0.0013855644187806167,9.69947422482354,0.9492142661092487,0.00478036935365516,163.8207042154048,7.312428860136948,702.0364210949872
9355c6b80ab80257f1c99ec644a5798e_L_CC.nii.gz,6956.874430276772,20242390.31604032,-55505.97937465081,2997.10963229585,16.156972876365383,0.9892558285618352,2.9941750440779806,3.0995812918659205,6.837780130132087,0.3835661664024735,0.29871721516911487,0.9990183521000459,0.9775396047463812,-0.42715229455354553,0.9980526655100812,0.29464397191088254,78.81383137720648,0.0009415245863797757,10.481367728832614,0.9899199551438458,0.00308690290467465,157.62766275441297,7.68966581718301,753.3166512930546
9870e0438ed1f19cb85aaa32cf1e8830_R_CC.nii.gz,4671.224514049296,21146613.70249755,5835.792062827644,3101.405359436291,288.38553236911594,0.8296682638439039,13.226120810138784,4.913318043690336,105.33435593800755,0.14822090483356049,0.07511197661535654,0.9833964571754664,0.9111227547660377,-0.6213233217821981,0.9998637926784061,0.0766988472059988,62.98908298533498,0.0018871662912127625,9.108924109194545,0.8837774425741999,0.005351948888692936,125.97816597066992,7.146384251112817,847.4477229513519
11589bfe3322139c77653b72a0ea7471_R_CC.nii.gz,7646.513049865245,16867955.58182144,-92050.39969322905,2421.597223397719,79.70815915308745,0.9357805785628859,6.601231478717139,4.150405582837469,34.08189597270938,0.25274972101614407,0.16434337766085302,0.9952376648200802,0.9527393132997958,-0.39084469823021123,0.9963562507574238,0.1604937515146559,84.0292834531377,0.0010944895688340074,10.289253417958356,0.9463077230287436,0.005169386636266478,168.05856690627496,7.3656942197092405,625.3263456377022
13429cc3bc880f9b40b45acbf9b1a2fb_R_CC.nii.gz,7148.647659603669,22241194.459862456,-61195.92673171496,3095.3399910398334,112.89226701324127,0.9293689342805731,8.10211109874811,4.420530719180906,44.757687122334225,0.21621135276265274,0.13067873965481863,0.9932907732327176,0.9427248936819492,-0.3973465423150749,0.997380611321091,0.12431218313642897,80.01821645951068,0.000749203063984205,10.647838074321347,0.9348663220739188,0.0037523330072822625,160.03643291902097,7.5999102687482685,802.0580645132693
22620e0e8aa2c67c600191e859561581_L_CC.nii.gz,4901.15063001405,15428659.225851182,-9651.369821181544,2498.1530216260244,48.546506055807626,0.9617208442245856,5.224515778310129,3.80093598391018,19.65176843891057,0.28269196600608226,0.19114884024800566,0.9970746125821869,0.9618789479438614,-0.4104758459240151,0.9973912805420042,0.18708934874200678,65.48780955419107,0.0010051043804476453,10.395914295572501,0.9669463831831379,0.005000868356809531,130.97561910838212,7.548924942398137,636.6748819204583
23861df5ad7384ec0b9aec5778439b4f_R_CC.nii.gz,4901.151912912864,17205471.860801168,52623.5721669745,2606.3206139719687,55.00881827384496,0.9585641390488089,5.500229763930185,3.82429805877441,21.620853039768583,0.2838366628551757,0.19578803670873934,0.9966868009693479,0.9600718062644904,-0.45820992603803246,0.998459142448274,0.1955791165903279,65.29368355926658,0.0012912573412408798,9.961224228526175,0.9669672704191831,0.006397324542727241,130.58736711853308,7.42093678640499,665.3323580614527
34317eec7ecb8de8f9c71bb55abb5ce4_L_CC.nii.gz,8266.100304133153,20620426.76812388,-87116.99089321912,3018.255578187782,24.285720357612643,0.9840211932406627,3.6185698489110876,3.3603235746269626,10.69348726986036,0.3507885624244691,0.26203479961589693,0.9985294269595577,0.9731083677084924,-0.3989954295738691,0.9969253034831081,0.25442550182519463,86.7040476277848,0.0010365338779794132,10.473286172917694,0.9852544402233896,0.003696400633672576,173.40809525556966,7.581626614894391,760.635324636349
48575a27b7c992427041a82fa750d3fa_R_CC.nii.gz,4928.328898726899,26400592.1432643,-6769.129464829923,3416.030385739629,227.86976928442206,0.8743957148593862,12.074616386572561,4.755968513915546,72.81692088792053,0.1553520968410126,0.07809945406541331,0.9866263608462602,0.9174362371598934,-0.6220108499205593,0.9998272926255538,0.06432106202693795,64.27056868392509,0.002310379123454472,8.83332520500704,0.9209539698399967,0.006262317459750081,128.54113736785015,7.050294677321191,910.975038756013
54777ee406bf2cc437fa9d72e41c4af7_L_CC.nii.gz,8136.678046179106,22674026.27800422,-53510.60153568373,3092.2647315298527,131.82315452565777,0.9181019390288223,8.522191353608841,4.486788669881923,54.83178186441691,0.22328314384677805,0.14146113886942888,0.9921986502792963,0.9403656177495199,-0.42263436936877613,0.9978416096147209,0.13998647210736606,86.0027028881882,0.0011546784948546288,10.266583161120725,0.9324457503494596,0.00840959045222786,172.00540577637648,7.457750606063319,806.0219715138762
57674c2def92287668ed5bc51092fbef_L_CC.nii.gz,3899.159995831821,17983440.125945266,7589.853733189066,2910.379055291707,209.13746136729858,0.866169895773939,11.109271150066382,4.791404002661373,80.4898574188891,0.1743552065254885,0.09652866834389351,0.9878239251929251,0.9239117117978864,-0.44413031518481894,0.9981340980928748,0.09083286820021876,56.777957729150295,0.0012220035233847472,9.811606854224987,0.8923996128974442,0.004117403911776547,113.55591545830043,7.376197506220894,779.8791291647524
59724bca2782a2642f92d7d21e973bef_L_CC.nii.gz,10500.712063399966,16864500.834325567,-113276.84367796488,1912.3081700772614,320.0754080586947,0.7075908209064465,12.558962334259466,4.909802726740928,155.70769944403193,0.1951641659860108,0.1213903816939012,0.9822091131220164,0.917207983794964,-0.4514702826946252,0.996388688316387,0.09013994874884426,100.51024606434652,0.003266181238541467,8.488063180884973,0.9149250502889472,0.016497290050625363,201.020492128693,6.510225368677768,558.0958945339892
64777bbe7e1f7ee9bc9387615e62acd9_L_CC.nii.gz,5784.44575211958,45126880.86601921,72989.32389706394,4997.432500083259,58.6595927589472,0.9767494387614464,5.527727818308961,3.9267439189074604,25.994101479787176,0.29942192886504293,0.21348275897399566,0.9964845871841504,0.9600223384995415,-0.3871402419846204,0.9968386504288453,0.1794161054371376,67.45027628116938,0.001982074483196071,10.912450674503459,0.9790454199259484,0.037376306571143554,134.90055256233882,7.776643483284023,1264.0230232105514
77547ad019382809d3fa5a6098d76fcc_R_CC.nii.gz,3995.9639716907923,6942114.661904538,2813.8324016795686,1530.5332933287684,127.10086335165678,0.8464583053077271,8.719283569192834,4.497116110195932,47.14330404207467,0.20245268306899544,0.1183834054903278,0.9924457214381208,0.9386465394680232,-0.24479484432928816,0.9725171444015632,0.11713401994878278,60.37468059932853,0.0006933580851464137,10.83971309153419,0.8530200569919251,0.0027307357358365113,120.74936119865716,7.267792555279275,414.4085391701067
89524e5f372d9aff8ed43b4ef29c1435_R_CC.nii.gz,5134.939679522879,20634527.783395626,42532.35139615385,3158.6137695926595,249.59350211047348,0.8530367682795374,12.124555131036907,4.678140202285512,92.32444314848304,0.16845930669708664,0.0893029362489623,0.9855043826142713,0.917928317952477,-0.493307564176372,0.9982587853080295,0.06087793759747505,66.38686437254853,0.0027225353138880426,8.657246241656505,0.8776244715285961,0.007675581298298838,132.7737287450971,6.870216257133192,852.0518179257832
94558a465834484919389cc8cea40ef0_R_CC.nii.gz,5774.705170721225,12079175.472133113,-7307.39177539575,2311.0441569366176,108.22570478821788,0.9104986744143936,7.918725677784537,4.363512909296727,42.03481408880899,0.21713484199140368,0.1301337467500471,0.9935553628672574,0.9439267623940785,-0.350669576449753,0.994336045620487,0.12786077550254393,72.27697404700635,0.0007244949243694685,10.724367222118257,0.9455454590182832,0.002830361169908005,144.55394809401275,7.4779954951054695,604.8174654312082
214982cc36c1c7c8ae6debcefa8dc10a_R_CC.nii.gz,5018.186466048571,18628285.27312705,33356.23021476617,2915.021321249658,151.62827821012047,0.9007187343476498,9.565436890500274,4.552559681905574,55.599077353587184,0.18726985953052538,0.10535542587538352,0.9910454736398,0.9332400951229338,-0.5011209809282658,0.9992841783621634,0.10447695147388215,65.78127649366003,0.001216153466660408,9.805974236886607,0.9152321276688016,0.003481817803930266,131.56255298732017,7.396370843395733,766.6623998649434
503975f4f83ea7956e10d5f43ed87aef_L_CC.nii.gz,5667.787385174064,13343288.915057637,23062.109975539563,2169.657226895499,118.75853505685481,0.8954326061834886,7.9479475916137625,4.311003263395575,49.29738032732496,0.23211571921393936,0.14611368929764912,0.9929685869001758,0.9441717960986927,-0.43125534343527094,0.9977319566708226,0.13577051394704673,71.7967240450742,0.001198752763608143,9.982811603260672,0.9131716153829234,0.003999647952919986,143.59344809014843,7.270536848824399,572.103940488088
540914fd605bd47b0972b62942b998c5_L_CC.nii.gz,12455.532931434629,18836144.148622986,-136715.85296611104,2040.8278797858788,278.89880402994277,0.7593057229456128,10.134175587811793,4.425482588964386,170.84260445600847,0.3412824069008312,0.28346917287778745,0.9845707375992617,0.9340245264433598,-0.5381151687879706,0.9971436750827871,0.15786792505322106,109.61220397002135,0.02831564379509455,7.0301426940513725,0.958763295531516,0.149345670896944,219.22440794004274,5.629870669116778,579.9316709539556
545806c1949f3eb9686959d85a1a26a3_R_CC.nii.gz,5233.723169202122,9253505.04238996,1583.4797757179085,1836.7026822213513,96.611667467026,0.8998139365087301,7.405175891380299,4.297986507211839,39.12627088767661,0.22838552399583284,0.14056194518032772,0.9942442398349336,0.9473327074509785,-0.28472842938934684,0.9852642707810733,0.1392672118796712,69.2726196319293,0.0007089957514294309,10.960933329792377,0.9032718706433533,0.003467242894422145,138.54523926385838,7.400490122318975,483.3285874220933
637022ad03e694da1d8f69550e6d38f0_L_CC.nii.gz,5960.692935184387,23880431.792527445,280.50543395232853,3589.763154783586,154.89255665184956,0.9168875990166112,9.529779870841415,4.5733319517348665,57.97144193363286,0.19612947623895594,0.11556969567670186,0.9908512922654034,0.9336747056843735,-0.4983093463763704,0.9992736339672206,0.11880259714121846,71.42525474124825,0.0012011296270859726,9.888269641137715,0.9282086902712786,0.00652336021147942,142.8505094824965,7.474191573364378,936.1639278588581
674410c521b869b22e6f826e98fd4db1_R_CC.nii.gz,8556.872845951475,16828427.890277617,-69264.45951402816,2543.2472561377303,71.71126695998478,0.9448829537575751,6.122594088982561,4.074370357868808,32.4263932842816,0.2735809029503883,0.18547537326201946,0.9957237184344133,0.9560395240475467,-0.3516551715459994,0.9940318977850139,0.16432449654309222,89.10052311103719,0.0011401489829135102,10.629069961004133,0.9511020509960705,0.017598764622495246,178.20104622207438,7.467451061968329,653.7396307744282
