,Hist_10Percentile,Hist_90Percentile,Hist_Energy,Hist_Entropy,Hist_InterquartileRange,Hist_Kurtosis,Hist_Maximum,Hist_MeanAbsoluteDeviation,Hist_Mean,Hist_Median,Hist_Minimum,Hist_Range,Hist_RobustMeanAbsoluteDeviation,Hist_RootMeanSquared,Hist_Skewness,Hist_TotalEnergy,Hist_Uniformity,Hist_Variance
7bdfdd72d14a004a88918758eec0ebf8_R_CC.nii.gz,149.0,211.0,27863126.0,6.258714137909123,29.0,3.682356441097738,254.0,19.060120684486957,181.37184115523465,182.0,105.0,149.0,12.397589551436049,183.11098868088703,0.04423980144563442,27863126.0,0.01694998703952294,633.8894116522653
7c51789da6c462e55bcb95c2a7d437ee_L_CC.nii.gz,21.0,98.90000000000009,5611863.0,6.620450327936734,44.0,2.474808398975402,143.0,24.45412345832565,57.58643815201192,55.0,6.0,137.0,18.37958701542735,64.66618973915217,0.4487690815876545,5611863.0,0.011518275767866544,865.5182363445354
7c98228fc11204260460934ba8c6e12b_R_CC.nii.gz,130.0,223.0,15188379.0,6.531851875803297,57.0,2.351697213602065,230.0,30.42093572122727,182.10204081632654,189.0,90.0,140.0,23.710597964676065,185.58224243575407,-0.5820960021610179,15188379.0,0.01318894904900736,1279.6154380119392
7ca902f0527e761fc2ac5435ed008fd2_R_CC.nii.gz,219.0,253.0,57351936.0,5.4565617033298155,19.0,3.11479197156521,255.0,10.894357908701615,237.8100890207715,241.0,185.0,70.0,8.23249792559962,238.17625570863018,-0.7958368864327428,57351936.0,0.02620922571789446,174.29034331551742
7ed7391fe55395a5e33c4254788c1058_R_CC.nii.gz,148.0,240.0,134526892.0,6.218855838953715,41.0,3.7799757478967924,255.0,27.31193266114677,200.78986402966626,208.0,52.0,203.0,18.096550713468165,203.89205256127917,-1.02090182633968,134526892.0,0.016900223230315318,1255.399600599559
7ee98232df9bcefc6b54530b6a616690_L_CC.nii.gz,202.1,236.0,11406304.0,5.39858875247759,17.0,2.8641911986638755,246.0,10.116825208085613,221.3793103448276,225.0,185.0,61.0,7.245509946575746,221.73205327213262,-0.6688942853652082,11406304.0,0.029020511296076097,156.30439952437575
7f07498cddc674558db06129c60f7113_L_CC.nii.gz,131.0,241.0,88192548.0,6.535377071578251,61.0,2.3825593748762084,255.0,34.164891929407105,184.80731707317074,185.5,64.0,191.0,25.65024992227601,189.34262401343412,-0.1700959542887369,88192548.0,0.012786040055522507,1696.8848245092206
8a26d9b98507af51d70f96c4db50f308_L_CC.nii.gz,108.0,211.0,249698113.0,6.583201404831213,56.0,2.4145340832887983,242.0,31.48645710124795,165.84162895927602,173.0,58.0,184.0,23.016303539807666,170.20769476505467,-0.4211281342862234,249698113.0,0.012398468155217291,1467.2134613678395
8a83a1b911d3238c144aa0e654be5dfb_R_CC.nii.gz,105.0,166.8,6761759.0,6.304573573323614,36.0,2.2333063644819147,182.0,19.19732258725497,134.54269972451792,134.0,82.0,100.0,14.332794292508916,136.48236245650202,-0.028802003589888336,6761759.0,0.01429015929391587,525.6972125461982
8ae2db86499819584e175cadf9099d25_R_CC.nii.gz,172.0,232.0,61112175.0,6.155824141050018,28.0,4.654375960269858,243.0,18.090639483445752,207.255698005698,212.0,107.0,136.0,12.088524627676819,208.63170940904493,-1.2958258384405912,61112175.0,0.017504930966469427,572.2658151110786
8b99ca393abc7123ee91a33a3e52232a_R_CC.nii.gz,157.0,244.0,113817169.0,6.528630263748952,49.0,2.495396726152799,255.0,27.167666038252953,199.7935878962536,199.0,98.0,157.0,20.19835920362142,202.48560716631215,-0.26667016536395677,113817169.0,0.012713958258934134,1082.9433450520726
8b202f831f93639ebcb9cccccec03b09_R_CC.nii.gz,127.0,223.0,60328504.0,6.484993271925793,56.75,2.732495312011092,255.0,31.41860047470617,175.50374331550802,177.5,56.0,199.0,23.116452807707788,179.6141199504134,-0.31975257281721053,60328504.0,0.012975492579141526,1459.6681678057707
8b477ee27be976426d02aed5a02b4e55_L_CC.nii.gz,194.0,245.0,112071473.0,6.2230126879498275,24.0,4.096885242513284,255.0,15.524750337742343,218.72394487510766,219.0,136.0,119.0,10.139884095512793,219.69310773176443,-0.7272039556863096,112071473.0,0.016010953164169117,424.8975231115176
8c2aca576f75222aefb98d06ae4c0f4d_R_CC.nii.gz,187.0,241.0,736191599.0,6.214603539943029,28.0,4.781369325414544,255.0,17.36647030901873,216.14686256897215,220.0,115.0,140.0,11.697213966473468,217.33420990804854,-1.1037297301529505,736191599.0,0.01672473737358752,514.6925979455681
8c3a72bc005d1638babd62ba02d56126_L_CC.nii.gz,149.5,224.0,44725647.0,6.538966464813018,34.0,3.160018730611943,238.0,21.4353177495488,193.11649659863946,198.5,114.0,124.0,14.535778393351801,195.01798059435967,-0.8526630655549778,44725647.0,0.012636517191910775,738.0314965697165
8e467df187e9aa4bf69c9967fe2a500f_L_CC.nii.gz,86.0,178.0,15396289.0,6.524091558635325,50.0,2.3530031968475362,218.0,28.29279688791577,133.62546353522868,134.0,54.0,164.0,20.96187285934736,137.95383133399397,0.07120577768205318,15396289.0,0.012689444002194104,1175.4950747233306
8f21f2e48ad57b34a5ef9140540748ae_L_CC.nii.gz,113.0,217.0,16275004.0,6.602142382134963,46.5,2.5502869072355785,241.0,28.77936675627933,161.9424703891709,159.0,89.0,152.0,19.692100711128194,165.94600879255685,0.26859039981262894,16275004.0,0.012216524803811257,1312.7141184318639
9a87788b839ce29934ddd8691407f695_L_CC.nii.gz,170.0,209.8,9152885.0,5.662300653892921,20.0,2.6177246000160523,226.0,11.844053180021561,189.6324110671937,188.0,155.0,71.0,8.199882364474071,190.20360424343613,0.2624821597192288,9152885.0,0.02316861691324657,216.95974003655738
9b24b3af1eda9310f1a0d213d06001ab_L_CC.nii.gz,146.0,239.9,6706409.0,6.370898222884209,58.5,1.9273678201788982,250.0,29.938007030827478,194.36627906976744,197.0,121.0,129.0,23.492460972880814,197.46075559462443,-0.2231484530642265,6706409.0,0.013791238507301243,1212.4995605732827
9b38a2ad9199e128f27ec3baff097ed0_L_CC.nii.gz,161.4,250.0,91696227.0,6.658317733748055,52.0,2.2538067823185233,255.0,27.2235552722,206.12874109263657,207.0,120.0,135.0,20.931123119360258,208.71308768048337,-0.3007869884263968,91696227.0,0.01158039054169182,1072.095064685936
9b720facd58a23aef24bee0823ba5a27_L_CC.nii.gz,86.0,222.0,47141905.0,6.675566448286704,69.0,2.4298708266276194,255.0,41.04836423006179,149.15853018372704,148.0,32.0,223.0,29.666439379402977,157.309906948504,0.2109083249875809,47141905.0,0.01117242234484469,2498.139697577173
9bf5e07c124d149dc072232c005e033d_R_CC.nii.gz,25.0,82.0,769258.0,5.903045852413933,24.5,2.645014026155757,95.0,16.411179698216735,56.03703703703704,60.0,7.0,88.0,11.451297959183673,59.677295763377465,-0.592351384839848,769258.0,0.01971879286694101,421.2301097393691
9c8e8f688e99a35f6bb0a78cd4ae8d7e_L_CC.nii.gz,138.4,232.0,15572076.0,6.530358919505568,53.0,2.2010587518703635,247.0,28.9764429065744,188.33411764705883,190.0,98.0,149.0,22.206470588235295,191.41624493111712,-0.31727433113569087,15572076.0,0.012860899653979239,1170.4389536332178
9c20d3546db2dccd0c502326344f3dd9_R_CC.nii.gz,116.0,239.0,13039557.0,6.448560621737524,73.5,2.2538268096923635,252.0,38.469821169465014,174.81954887218046,174.0,55.0,197.0,29.834446798109823,180.77774748282047,-0.15013998906585405,13039557.0,0.013146902343578242,2118.7193170897162
9c506b75a066dc7a753de95cb2ab7588_R_CC.nii.gz,100.0,197.0,207902867.0,6.545082894303371,53.0,2.51701774691927,246.0,30.560737309302905,152.26979437485227,156.0,57.0,189.0,22.207674195755562,156.7450117230877,-0.13171555484252698,207902867.0,0.012751767868376042,1382.90842111111
9ca0112757065957cb751b4b8a0be110_L_CC.nii.gz,129.0,255.0,92531805.0,6.237241857841184,82.0,2.1611100031419195,255.0,40.96995009890565,201.1079833871712,215.0,77.0,178.0,33.20238508167749,206.64079371715843,-0.6017335327895776,92531805.0,0.030606984108866284,2255.996646002493
9cd11142270fc4e1188ccc8b02d23322_L_CC.nii.gz,181.6,230.0,5417141.0,5.704632226481082,29.5,2.1549940107427443,236.0,15.963047926095856,205.69291338582678,206.0,158.0,78.0,12.817307692307692,206.53003060888528,-0.2441609502707659,5417141.0,0.02188604377208754,345.07892615785227
9cd11142270fc4e1188ccc8b02d23322_R_CC.nii.gz,165.0,243.0,14609712.0,6.470299412537347,45.0,2.4957918276870745,252.0,24.21793758223614,204.85630498533723,208.0,127.0,125.0,18.10423891102945,206.98727063584994,-0.5010559247913942,14609712.0,0.012873986291827557,877.6245130330836
9d6bc38b17efaa2cc5457ee9a04d5f3c_L_CC.nii.gz,116.6,205.0,4202047.0,6.1411318951128155,60.0,1.811868085667438,219.0,28.28853097488741,160.29936305732485,160.0,105.0,114.0,22.666666666666668,163.59899319142647,0.06502093519257615,4202047.0,0.01570043409468944,1068.7447766643677
9d748a25b28d9dbe249f7b9c759258df_R_CC.nii.gz,133.0,239.0,55873275.0,6.067344451749699,54.0,3.819502810005097,251.0,34.64602264359405,201.0908402725208,218.0,52.0,199.0,23.227599036969178,205.6603901182437,-1.3035685051640695,55873275.0,0.02164705585714032,1858.6700220797106
9e8192d1faae0898ab26d0b3c891c1d2_R_CC.nii.gz,134.7,228.0,9554277.0,6.200235651979697,41.75,3.3869874219265887,244.0,28.042936121627303,189.0891472868217,196.0,80.0,164.0,19.055149836313273,192.4372141643836,-0.9428489520421165,9554277.0,0.01643531037798209,1277.3757736914847
9efd5f5c65ec8c402ec48f0ff7388562_R_CC.nii.gz,106.0,170.0,4541059.0,6.251066648288481,37.25,2.4615967249305952,210.0,20.364381348107106,139.01315789473685,138.0,96.0,114.0,15.431887996219283,141.12733767274324,0.2745609207423527,4541059.0,0.015273930440135423,592.2673707294553
9f5ce88e76b5c690bae653e76aedc80b_L_CC.nii.gz,120.0,198.0,14986790.0,6.408437583928763,50.0,2.3994923526594083,236.0,26.806545037938303,160.65831842576029,163.0,76.0,160.0,20.78947776979953,163.73759494996864,-0.20269936745339504,14986790.0,0.013712833740291409,998.9047206070128
12c181a0785ed3b2c2b5f7cfc9f2667d_L_CC.nii.gz,184.0,233.0,157599033.0,6.005819112279789,24.0,5.023571562568645,255.0,15.438529738468167,209.13449145418886,210.0,105.0,150.0,10.293465834939717,210.13747051496983,-0.8280927848184807,157599033.0,0.019770429041650255,420.5209986276237
14cae76f3f05638cbedf9b1c6955958d_L_CC.nii.gz,198.1,252.0,19979706.0,5.981686207470616,33.0,2.5386214580805118,255.0,17.562840930895536,227.7591623036649,232.0,164.0,91.0,13.539872416538289,228.6982625381271,-0.6398273951986072,19979706.0,0.0182834900359091,428.6592746909351
15a411e94e743361a5725ccf6b728ded_R_CC.nii.gz,76.0,211.0,80359130.0,6.725476198864649,79.0,1.9256726389035013,250.0,41.926139309559545,144.0218705035971,143.0,45.0,205.0,33.31580313992393,152.06883144287943,0.06608965787150248,80359130.0,0.010484840329175509,2382.630313047979
16ea517b8a6ed18fe6cefb0e100ff7ee_L_CC.nii.gz,155.0,240.0,5831480.0,6.028196162239001,50.0,2.174939720871235,253.0,27.664726881510106,199.3146853146853,201.0,113.0,140.0,21.785225921521995,201.93954644789224,-0.29279519420255284,5831480.0,0.01863171793241724,1053.2366374883857
17efc47ffc11ecf2d6a8f3bae61ffd08_R_CC.nii.gz,94.60000000000001,242.0,27091051.0,6.5894660330564925,93.0,1.9708105592534804,253.0,47.953290300780644,178.5057915057915,195.0,52.0,201.0,38.39393288359902,186.72497825202043,-0.5135431270073089,27091051.0,0.0124741398872673,3001.8999021083964
20e95a0858f00dcc1a4d8e9a138a11b1_R_CC.nii.gz,169.0,247.0,15260174.0,6.188068666641655,42.0,3.3117183227735656,255.0,24.7070187471422,214.87037037037038,223.5,110.0,145.0,17.63597128638746,217.02373710987422,-0.9734389661936044,15260174.0,0.01636564548087182,930.0264060356653
21ee099d74242fca1551adb6f2564a15_L_CC.nii.gz,171.0,248.0,55682421.0,6.553204887357781,43.0,2.364042976171753,255.0,23.871035178777394,211.3700980392157,216.0,123.0,132.0,18.228692442767947,213.28894490715604,-0.4659655059128703,55682421.0,0.012248227177581271,814.8556745001922
23ae781b46f7eaaffb8d4d7b3a7f968c_R_CC.nii.gz,131.0,228.0,23831405.0,6.683019169780679,51.75,2.2210053363377686,253.0,29.279940658485174,176.20460704607046,170.5,104.0,149.0,21.876421156697976,179.69940649252834,0.23111660053842423,23831405.0,0.011563516719178029,1243.813149506834
23e9299f93caef6fb4b638ecc6ef5f36_R_CC.nii.gz,171.4,243.0,108830399.0,6.191882291412379,38.0,3.2781196047528756,255.0,22.83017373300927,210.37888198757764,215.0,88.0,167.0,16.361385233263288,212.28364848006612,-0.7466764565349576,108830399.0,0.016657965013352538,805.0734256651622
26f9cf5d9a3d563c88a816f7a1abedaa_R_CC.nii.gz,107.0,226.0,202519442.0,6.605457684695451,69.0,2.271743051202143,255.0,37.53281100701966,167.82844378257633,170.0,36.0,219.0,28.574829641500298,173.66422099274115,-0.22316894577378726,202519442.0,0.011413639793551852,1992.875110534256
27da2a953a5b5d4f4b87b65dbc2ebe91_R_CC.nii.gz,154.0,198.0,16698900.0,6.038592826358283,25.0,3.0501623589903746,216.0,14.716893471082882,176.4030131826742,179.0,120.0,96.0,10.647259305879276,177.33590329899374,-0.5329593299379376,16698900.0,0.017665563677246136,329.99953894332896
27f72660a5dedfa162daa3894b4500eb_L_CC.nii.gz,131.0,206.0,20541264.0,6.579741860615734,43.0,2.388814642402052,233.0,23.654126184040717,168.64957264957266,168.0,97.0,136.0,17.57541286451101,171.05864441489015,-0.11130548706900305,20541264.0,0.012199576302140407,818.381474176346
29e6666c5ca74d79a315d3f0c35b3013_R_CC.nii.gz,124.0,233.0,12548643.0,6.207151412990076,59.0,2.988595252110266,253.0,34.32425120772946,186.06666666666666,193.0,45.0,208.0,25.336990838983493,190.7167487686112,-0.7258073210941683,12548643.0,0.015685780298256662,1752.0738164251204
30c3a965cd79168a8b85899be4d0bdab_R_CC.nii.gz,60.0,230.0,40244299.0,6.847292712301979,109.0,1.762637975307678,247.0,53.097621832358676,140.6485380116959,135.0,38.0,209.0,43.148892771430496,153.4101619117123,0.14098197564296833,40244299.0,0.009466844499162136,3752.6665329503094
31c93d344d0c6a2d9fe5336fe9797881_R_CC.nii.gz,66.30000000000001,125.0,6179818.0,6.312339101488599,29.0,2.7103818520143177,162.0,17.453713036743096,97.9413680781759,100.0,45.0,117.0,12.283630049907632,100.32372681906533,-0.05513443636155846,6179818.0,0.014870184299037657,472.33858184171714
34e61525cdf4e3590afabd214164547a_R_CC.nii.gz,99.0,192.0,31880280.0,6.555389040450745,46.25,2.5085343647790603,229.0,27.484736399915985,148.0855072463768,151.0,66.0,163.0,19.607513130628575,151.99227669165643,-0.0855166802786415,31880280.0,0.013131695022054194,1172.334717496324
35eb15c7c9522cfb54e75dcbb73f1e55_R_CC.nii.gz,132.0,209.0,39035478.0,6.406399117130888,45.0,2.968260931843605,240.0,25.25116862387413,173.7781324820431,180.0,77.0,163.0,18.259843764887076,176.5038632071691,-0.6465422200874568,39035478.0,0.014505012391648708,954.7743981085459
36a1569aca166a2f953da98c97f4fc38_R_CC.nii.gz,97.0,197.0,119872051.0,6.6048122909536335,55.0,2.325079595943286,234.0,30.31015171029592,145.23112942498597,143.0,54.0,180.0,22.38924186753366,149.84042895265947,0.0605735069341254,119872051.0,0.011969827946550002,1360.0731946599678
38f0774c2e72c4d5407df23a43aa1ff7_L_CC.nii.gz,118.1,201.8,6499268.0,6.399142410487378,36.0,3.0966127880812513,234.0,23.549793135598158,154.5801526717557,150.0,104.0,130.0,15.548354289940828,157.50036956214973,0.7791842257699443,6499268.0,0.013722976516520019,911.3428121904316
41aabf1214439580e6ab7b4d23a836e2_L_CC.nii.gz,140.0,206.0,4342176.0,6.047753725051101,37.5,2.514235968193118,225.0,21.384908797496212,172.27972027972027,174.0,113.0,112.0,15.558412604042807,174.25517820962204,-0.15273610512334165,4342176.0,0.016969044941072917,684.5651132084697
43a5db0fd868e525cf75aaf5d53a1863_L_CC.nii.gz,122.0,243.20000000000027,120800449.0,6.504925636415156,70.0,2.8963076777586068,255.0,38.783603589179975,189.04970116388802,197.0,35.0,220.0,28.134529973251606,194.9346354825808,-0.7460041999308463,120800449.0,0.01292365625668845,2259.7226005712823
44a229141467a98d727eb1bdda0b1123_L_CC.nii.gz,158.0,239.0,78522600.0,6.301274170327851,41.0,3.7126408928534267,254.0,25.397184653129916,202.21890016017085,209.0,77.0,177.0,17.474675005158648,204.75213877814116,-0.9011124043524928,78522600.0,0.015555015223214425,1030.9547522340254
48ac6ea5fc55dcc8dc9175975e00b86c_R_CC.nii.gz,65.0,228.0,29413548.0,6.811971713934172,110.5,1.6909431112003914,245.0,52.89838932808457,146.08481764206954,150.0,37.0,208.0,43.80859471773567,157.94897233788961,-0.03329099863256587,29413548.0,0.00976446018498735,3607.103917078705
50a8bfda39adc93f22a174153632b823_R_CC.nii.gz,145.0,239.0,67235927.0,6.500226543730482,55.0,2.229974364446028,255.0,29.680762884337938,193.23178427997706,195.0,84.0,171.0,22.686794491667705,196.40475816641344,-0.25475847734927903,67235927.0,0.012666352649348315,1236.3065743837578
52bd2f2f2a70263495e7cce47c2ab229_R_CC.nii.gz,93.0,223.0,49915212.0,6.708228337247197,63.0,2.475028383049348,252.0,37.82457819235915,162.98502304147465,166.0,52.0,200.0,27.005937580870555,169.56710265893992,-0.34421970324985773,49915212.0,0.011018364161481449,2188.8845683174413
54b84438aceebc33848f1ed19877b330_R_CC.nii.gz,121.0,209.0,16929221.0,6.521808669718851,42.75,2.6005288621761395,229.0,25.99823397708361,168.14359861591694,172.0,80.0,149.0,18.700059453032104,171.14119810431768,-0.3953598607721463,16929221.0,0.012978771805893127,1017.0399330707248
55a12c640ccebc100e67e21476b57285_R_CC.nii.gz,129.7,215.0,6699769.0,6.443040793084403,52.75,1.9218243932610926,226.0,27.19724770642202,172.41743119266056,172.0,104.0,122.0,21.721203512396695,175.3079727824748,-0.09753537293920907,6699769.0,0.0129197878966417,1005.1147420250819
56e54f64f6aca6f887cc52cc240dea6a_L_CC.nii.gz,148.0,241.0,61743373.0,6.33042498271733,50.0,3.2174968742834107,254.0,29.630684417317216,194.83959261616803,199.0,59.0,195.0,21.404620962588034,198.24720951108145,-0.6278168322016127,61743373.0,0.014821066586819266,1339.4892280962915
58f909e936a14049de83be0ad193a562_L_CC.nii.gz,70.0,143.0,12169651.0,6.629112620189022,40.0,2.3992300184666115,162.0,22.18371032770891,103.85132575757575,101.0,35.0,127.0,16.284641669476045,107.35124926938191,0.050711383977324956,12169651.0,0.011600378787878788,739.1928580908517
61b2ab1d25c1955b270b55971022231a_R_CC.nii.gz,137.0,239.0,134521383.0,6.601125839571917,58.0,2.1527324048187433,255.0,31.830285022813005,188.04565336249317,188.0,79.0,176.0,24.53857404854696,191.76697219239335,-0.1504088188553245,134521383.0,0.011610673192155661,1413.4038753112259
61c6b3ec13649a482ca1037b4103b2fc_L_CC.nii.gz,122.0,238.0,39597275.0,6.569631572052447,50.0,2.5089075585782745,255.0,31.816775679999996,173.4456,169.0,80.0,175.0,22.408440015967813,177.98263960285564,0.2917356609946259,39597275.0,0.013027839999999999,1594.4438406400004
61f89a0baefd8edfa50c240d6439b7d5_R_CC.nii.gz,139.0,236.0,12103693.0,6.537572074850754,64.75,1.7923589417527184,253.0,31.553059060907636,184.58187134502924,183.0,120.0,133.0,25.6371385004366,188.12473310194585,0.1769458709482459,12103693.0,0.013474231387435446,1320.447975445436
62d3de922e860fa5bba67883926864a5_R_CC.nii.gz,91.0,197.5,13023071.0,6.6121296054282,60.0,2.2224415099356905,231.0,32.094601594522764,142.60570469798657,140.0,56.0,175.0,23.670371688883616,147.8201280897036,0.11379642285108721,13023071.0,0.01164925003378226,1514.4032560470255
63b872fe16a03cba95b17aa582d6df85_L_CC.nii.gz,112.0,196.0,11311365.0,6.509054883428702,50.0,2.245502770917168,222.0,26.468058361391694,147.84444444444443,143.0,82.0,140.0,20.244136716561275,151.16627409658022,0.3987743953843098,11311365.0,0.012974186307519642,993.2626711560044
65c44e57404ab93695069f0512fb4237_R_CC.nii.gz,35.0,213.0,72502893.0,6.782693191875325,96.0,2.0259720125359544,246.0,52.26757973509538,137.91514195583596,147.0,19.0,227.0,40.711889124199125,151.23351175868513,-0.39784329914358674,72502893.0,0.010018011921702874,3850.9886981659683
67fa83fae24cea1258f6dadacb9e81d2_L_CC.nii.gz,119.30000000000001,172.0,8959267.0,6.151723851211701,31.0,2.302653605593957,192.0,16.22359915050526,145.78502415458937,145.0,101.0,91.0,12.021065890234663,147.10792482355845,-0.014271953547143432,8959267.0,0.015729655301173893,387.46827813951313
68b819a80456e50103709cecaa927fbb_L_CC.nii.gz,96.0,215.0,146061394.0,6.637401511471427,73.0,2.062986730301722,242.0,37.41493288666715,159.85015060240963,165.0,40.0,202.0,29.33604874948799,165.82067833794986,-0.30295401576520076,146061394.0,0.011275476529612426,1944.426716844789
68c9aa129fc6b36692493accf6577dae_L_CC.nii.gz,123.0,231.0,141136866.0,6.6012481590948715,59.0,2.5407859310628407,255.0,33.16885284191216,184.82230671736374,194.0,71.0,184.0,24.442754083756768,189.14581254429564,-0.6001911444183444,141136866.0,0.012339182132008396,1616.8533427145424
69fce1bee9d2056fa4f35c693a38e28a_L_CC.nii.gz,160.0,244.0,107752952.0,6.479087487702681,42.0,2.988849912233066,255.0,25.330203582217877,209.68473728106756,219.0,110.0,145.0,18.016966726364405,211.97761381168945,-0.8728160005925231,107752952.0,0.014080749804709372,966.8197086674257
70c91262ab8842935e5569c4ea7cc20d_L_CC.nii.gz,118.0,225.0,56826600.0,6.4626529262701355,51.25,2.851464965259684,254.0,31.736765423308675,167.874213836478,167.0,45.0,209.0,21.783725603738933,172.57848456088996,0.049752781852362274,56826600.0,0.013580686417995069,1601.581662117796
70df0922235c570b6c66f142f2bf8d36_L_CC.nii.gz,101.8,136.2,4403686.0,5.60719799603901,19.0,2.6320154419645294,147.0,11.010693226924728,118.61488673139158,118.0,81.0,66.0,7.946434132668951,119.3792737590418,-0.24249344279687537,4403686.0,0.023994302531393678,181.9196489353903
70ea0d343edce93e2457df7a0e3cc9e2_R_CC.nii.gz,130.3,230.70000000000005,44521422.0,6.653296871172245,57.0,2.126600607699758,253.0,30.644398384353742,178.29761904761904,176.0,88.0,165.0,23.103731677122017,182.00565385645106,0.0502845803903534,44521422.0,0.011493985615079366,1336.017077664399
70f98f73ca0714118b87a3258147101c_R_CC.nii.gz,167.4,244.0,37847252.0,6.470694017311305,42.0,3.410871664540132,255.0,24.767450966330813,210.66107784431136,217.0,112.0,143.0,17.429811036609415,212.8991552341183,-0.9265202778374357,37847252.0,0.013595324321417045,947.9605808741798
71e1c99aaa708f39cf4f6c395041011d_L_CC.nii.gz,113.0,188.0,25877485.0,6.577023483995357,47.0,2.2180019863442393,219.0,24.893858686294767,153.7869318181818,157.0,79.0,140.0,19.280815685148184,156.54134958146963,-0.29032042322499907,25877485.0,0.012025439049586776,854.7737307377753
71fbe9b5c1c11fb81a4eff16dfc0de07_R_CC.nii.gz,125.0,189.2,11548923.0,6.462470511993818,36.0,2.4971483915669666,209.0,20.278054176318566,158.46547884187083,162.0,91.0,118.0,14.846141450725517,160.3790262823337,-0.24085190224089628,11548923.0,0.013090212846166436,610.1240866860779
73be6c9dcf69967c751e30cbe5c8fd55_L_CC.nii.gz,151.8,246.0,17199768.0,6.347507078469365,58.0,2.626941446613684,253.0,30.687585559627212,201.75061124694378,207.0,89.0,164.0,23.350671187442835,205.06882379798137,-0.5734800588723363,17199768.0,0.014807419850431311,1349.9133553720983
75df369020dfec63262df17496882be4_L_CC.nii.gz,112.0,227.0,114860807.0,6.58181316521559,68.0,2.2521043152997633,254.0,36.16073730424109,173.77712691771268,177.0,47.0,207.0,27.64324115376695,178.9951862718874,-0.3609463898830235,114860807.0,0.011752595367728156,1840.7868687328457
76c60021bdad852f982497bb6dfa6cf2_L_CC.nii.gz,162.0,216.0,40285327.0,6.217690821243223,25.0,3.645125083195314,243.0,16.265327914283507,190.45487693710118,192.0,109.0,134.0,11.02761245073254,191.6329268917467,-0.5958494342488693,40285327.0,0.01674160655271815,450.11851997118185
79a545d87c997d0ac51be0b90c6a6ca0_L_CC.nii.gz,165.0,240.0,87351394.0,6.278260463171985,43.0,3.7457305027131054,251.0,24.363765579104605,204.8614931237721,210.0,82.0,169.0,17.514134180716137,207.13144417734867,-0.906534596283654,87351394.0,0.01521001154079226,935.2038020927819
85d26c72e12b6139a6d26b54c3706c30_L_CC.nii.gz,170.0,221.0,200233107.0,6.2242291699676,25.0,3.0597582169352697,253.0,15.429243727086982,192.7441904047976,190.0,137.0,116.0,10.944036147173714,193.71356454816225,0.6401929943573905,200233107.0,0.015573758285774652,374.62215515415085
85e276e2e169121bfd36be0b77c18bf8_R_CC.nii.gz,95.7,234.0,26689173.0,6.578171913034562,58.0,2.497725036282846,249.0,37.310132675208294,173.3659420289855,182.0,63.0,186.0,26.14289106224207,179.5363493129948,-0.5296048410145577,26689173.0,0.012719083292492243,2177.550869040118
89e03e9698a3d7e9aceef0a5dc6da78b_L_CC.nii.gz,173.0,246.0,182929184.0,6.325312891843008,32.0,3.490170598957624,255.0,21.692345377604166,216.5171875,224.0,116.0,139.0,14.813884146827506,218.26087219960735,-1.0234709166556906,182929184.0,0.016037868923611108,758.1158504231771
92d7a655fa2168f2b91dd9f614865d1d_R_CC.nii.gz,169.0,232.0,47979040.0,6.518768487973552,35.0,2.6908830104242747,252.0,20.001856060360808,200.23748939779475,203.0,125.0,127.0,14.393008990766152,201.72925027275159,-0.3227173480718307,47979040.0,0.012596031340082775,599.6382552744847
96e3b1bdfe0b2dcdadde96bc1e716880_L_CC.nii.gz,165.0,249.0,134713797.0,6.501201236238532,44.0,2.409928865032312,255.0,24.38720127663645,205.50784502081333,204.0,116.0,139.0,18.164986142605187,207.69213296160316,-0.1561631400945014,134713797.0,0.014107780180083747,902.5477290416233
96f69471adaac2bdad7539367b0e1289_R_CC.nii.gz,115.0,202.1,4239235.0,6.137827087217559,54.75,2.3723478891856487,213.0,28.40613333333333,164.75333333333333,172.0,80.0,133.0,21.869954238098494,168.11176837647824,-0.625847953101269,4239235.0,0.016000000000000004,1117.9058222222222
99e880e8d860ed86d42caa8728582335_R_CC.nii.gz,123.0,248.0,173592740.0,6.455875023261235,60.0,2.5455366806342057,255.0,35.734762069654046,180.31001589825118,178.0,50.0,205.0,25.58390598960886,185.73573248339878,-0.12458484944076079,173592740.0,0.015712397729254556,1986.060487917076
137e66f52a0a4e95d4344ff2852f9033_R_CC.nii.gz,162.0,248.0,40879521.0,6.225706921153469,40.0,3.9811848666784497,255.0,25.813354144987862,206.9516129032258,211.0,82.0,173.0,17.582336,209.65799339292644,-0.9633149315698764,40879521.0,0.01710949242687016,1127.5041103017688
163e112d5af21e69707b9214ee2ebda0_R_CC.nii.gz,150.0,236.0,76101037.0,6.763073256050997,47.0,2.2406093935801716,254.0,25.834431256171506,195.4804325437693,198.0,119.0,135.0,19.623078418431824,197.9569138798444,-0.28402127975027197,76101037.0,0.010200553433717879,974.3402453329882
173a197ba55b94182f95d2efad6dbbc1_R_CC.nii.gz,163.0,224.0,39500107.0,6.4102956648734954,33.25,2.7573084065147286,240.0,18.874416097736255,196.19664031620553,200.0,122.0,118.0,13.91700308072914,197.5644863951641,-0.5654446254160088,39500107.0,0.013543017388179784,538.6046132184537
